datetime,carbon_intensity,custom_electricity_score,custom_electricity_input_kwh_per_kwh,REP_SEASON,REP_KIND,AE operation
2023-07-03 23:30:00,63.0,0.11329911889595798,1.0316426921769997,Summer,top10,6.051095644156389
2023-08-31 00:00:00,220.0,0.33816147481806613,1.032674334869177,Summer,bottom10,17.69896568092159
2023-08-31 00:30:00,222.0,0.34018506821302835,1.031642692177,Summer,bottom10,17.803787818780634
2023-08-31 01:00:00,224.0,0.33952248217129005,1.0316426921769999,Summer,bottom10,17.76946586181859
2023-08-31 01:30:00,225.0,0.34022821219096444,1.0326743348691771,Summer,bottom10,17.806022676837724
2023-08-31 02:00:00,221.0,0.33619593290550565,1.0316426921769999,Summer,bottom10,17.597150609850956
2023-08-31 02:30:00,221.0,0.3363155990559223,1.0306110494848228,Summer,bottom10,17.60334931644254
2023-08-31 03:00:00,220.0,0.3361929534976292,1.031642692177,Summer,bottom10,17.596996276522955
2023-08-31 03:30:00,222.0,0.33916954679493455,1.0316426921769999,Summer,bottom10,17.751183809323376
2023-08-31 04:00:00,227.0,0.34787669684916556,1.0316426921769999,Summer,bottom10,18.20221418213254
2023-08-31 04:30:00,236.0,0.35623278548142084,1.032674334869177,Summer,bottom10,18.635059573283364
2023-08-31 05:00:00,239.0,0.3620180387626396,1.0306110494848228,Summer,bottom10,18.934735693250495
2023-08-31 05:30:00,243.0,0.3695958903756915,1.0316426921769999,Summer,bottom10,19.327268406806585
2023-08-31 06:00:00,239.0,0.37333781781089687,1.0306110494848228,Summer,bottom10,19.521100247950223
2023-08-31 06:30:00,233.0,0.3763345663956012,1.030611049484823,Summer,bottom10,19.676331824637906
2023-08-31 07:00:00,216.0,0.3444807076967291,1.0316426921769999,Summer,bottom10,18.026301944036334
2023-08-31 07:30:00,212.0,0.33417892955967443,1.0316426921769999,Summer,bottom10,17.4926698365369
2023-08-31 08:00:00,201.0,0.32143416096385174,1.0337059775613537,Summer,bottom10,16.832490823273286
2023-08-31 08:30:00,196.0,0.3135726812184137,1.0306110494848228,Summer,bottom10,16.425266172459594
2023-08-31 09:00:00,196.0,0.31174720784479815,1.032674334869177,Summer,bottom10,16.330706651706308
2023-08-31 09:30:00,190.0,0.305051796966837,1.032674334869177,Summer,bottom10,15.98388436822792
2023-08-31 10:00:00,182.0,0.29474741257158493,1.0316426921769999,Summer,bottom10,15.450117256553865
2023-08-31 10:30:00,179.0,0.2926310101710597,1.032674334869177,Summer,bottom10,15.340487612206656
2023-08-31 11:00:00,177.0,0.29404484739542847,1.032674334869177,Summer,bottom10,15.41372438042896
2023-08-31 11:30:00,176.0,0.2921118221692013,1.0326743348691767,Summer,bottom10,15.313593673710391
2023-08-31 12:00:00,178.0,0.2953394016109215,1.0316426921769999,Summer,bottom10,15.480782288791497
2023-08-31 12:30:00,181.0,0.2960179876725374,1.0316426921769999,Summer,bottom10,15.515933046783202
2023-08-31 13:00:00,188.0,0.3053267022481411,1.0337059775613537,Summer,bottom10,15.998124461799476
2023-08-31 13:30:00,192.0,0.3080972145040341,1.0316426921769999,Summer,bottom10,16.141636996654732
2023-08-31 14:00:00,200.0,0.31997518964136595,1.0306110494848228,Summer,bottom10,16.75691610876852
2023-08-31 14:30:00,203.0,0.32300722711713636,1.0306110494848226,Summer,bottom10,16.913975650013427
2023-08-31 15:00:00,207.0,0.3308410094934694,1.031642692177,Summer,bottom10,17.31976557710748
2023-08-31 15:30:00,211.0,0.3372381910960791,1.030611049484823,Summer,bottom10,17.651139584122664
2023-08-31 16:00:00,212.0,0.34208864219087315,1.0316426921769999,Summer,bottom10,17.902392950832994
2023-08-31 16:30:00,215.0,0.3463049375807219,1.032674334869177,Summer,bottom10,18.120797052027157
2023-08-31 17:00:00,216.0,0.35555505958412553,1.0316426921769997,Summer,bottom10,18.599953371803466
2023-08-31 17:30:00,215.0,0.3570903398156666,1.0306110494848228,Summer,bottom10,18.679480887797297
2023-08-31 18:00:00,220.0,0.3643230745637548,1.0316426921769999,Summer,bottom10,19.054136547748264
2023-08-31 18:30:00,221.0,0.36877178405629446,1.0306110494848228,Summer,bottom10,19.28457969946182
2023-08-31 19:00:00,221.0,0.36499118512150275,1.029579406792646,Summer,bottom10,19.088744674639607
2023-08-31 19:30:00,223.0,0.3572749208570562,1.031642692177,Summer,bottom10,18.689042185741275
2023-08-31 20:00:00,231.0,0.36246509445339453,1.031642692177,Summer,bottom10,18.9578931780316
2023-08-31 20:30:00,230.0,0.35642263285932574,1.031642692177,Summer,bottom10,18.644893667458838
2023-08-31 21:00:00,233.0,0.35880556874127356,1.0316426921769999,Summer,bottom10,18.768329746143735
2023-08-31 21:30:00,228.0,0.35318263168643865,1.032674334869177,Summer,bottom10,18.477061606703288
2023-08-31 22:00:00,214.0,0.3345815250392602,1.0316426921769999,Summer,bottom10,17.513524282379443
2023-08-31 22:30:00,209.0,0.3286465536527198,1.031642692177,Summer,bottom10,17.20609276455665
2023-08-31 23:00:00,215.0,0.33388165589715135,1.032674334869177,Summer,bottom10,17.477271060818204
2023-08-31 23:30:00,215.0,0.33439662852267804,1.032674334869177,Summer,bottom10,17.503946642820488
2023-10-15 00:00:00,87.0,0.14058740772827094,1.0316426921769999,Autumn,avg,7.4646290056702
2023-10-15 00:30:00,87.0,0.139870736876111,1.032674334869177,Autumn,avg,7.4275054555283155
2023-10-15 01:00:00,80.0,0.1283169394410606,1.0316426921769999,Autumn,avg,6.829018748392704
2023-10-15 01:30:00,80.0,0.1282837985831953,1.0326743348691771,Autumn,avg,6.827302051955282
2023-10-15 02:00:00,70.0,0.11670955660496016,1.0306110494848228,Autumn,avg,6.227756317482702
2023-10-15 02:30:00,65.0,0.11144550705979867,1.0326743348691767,Autumn,avg,5.955078551043337
2023-10-15 03:00:00,69.0,0.11836099003145817,1.0316426921769997,Autumn,avg,6.313300568975299
2023-10-15 03:30:00,71.0,0.121624511354465,1.0337059775613537,Autumn,avg,6.482350973507052
2023-10-15 04:00:00,77.0,0.13010117121901765,1.032674334869177,Autumn,avg,6.92144195449088
2023-10-15 04:30:00,80.0,0.1350877055283755,1.030611049484823,Autumn,avg,7.1797444317156165
2023-10-15 05:00:00,71.0,0.1268940242776978,1.0316426921769999,Autumn,avg,6.755311742930512
2023-10-15 05:30:00,75.0,0.13736144752699547,1.032674334869177,Autumn,avg,7.297524267244131
2023-10-15 06:00:00,67.0,0.1317932534869202,1.0316426921769999,Autumn,avg,7.009091815968231
2023-10-15 06:30:00,71.0,0.13940090937878424,1.030611049484823,Autumn,avg,7.40316839116679
2023-10-15 07:00:00,67.0,0.14028370298062193,1.0316426921769999,Autumn,avg,7.448897099741981
2023-10-15 07:30:00,61.0,0.13331913861280278,1.0316426921769999,Autumn,avg,7.088132665488949
2023-10-15 08:00:00,57.0,0.13053421949654564,1.0306110494848228,Autumn,avg,6.94387385526683
2023-10-15 08:30:00,55.0,0.12935206786607795,1.0295794067926458,Autumn,avg,6.882638400808603
2023-10-15 09:00:00,57.0,0.13163295077339818,1.0316426921769997,Autumn,avg,7.000788135407791
2023-10-15 09:30:00,58.0,0.13289750156966446,1.031642692177,Autumn,avg,7.066291866654384
2023-10-15 10:00:00,54.0,0.1266689451060843,1.0306110494848228,Autumn,avg,6.743652641840932
2023-10-15 10:30:00,55.0,0.12815077399031272,1.0306110494848228,Autumn,avg,6.820411378043964
2023-10-15 11:00:00,55.0,0.12996889651004873,1.029579406792646,Autumn,avg,6.914590124566289
2023-10-15 11:30:00,55.0,0.12980889464077117,1.0306110494848228,Autumn,avg,6.906302027737712
2023-10-15 12:00:00,60.0,0.13688857786912365,1.0316426921769999,Autumn,avg,7.27302961896637
2023-10-15 12:30:00,62.0,0.13943208308908783,1.0316426921769999,Autumn,avg,7.404783189360515
2023-10-15 13:00:00,67.0,0.14910977019727398,1.032674334869177,Autumn,avg,7.906087381564557
2023-10-15 13:30:00,76.0,0.15782250713634152,1.032674334869177,Autumn,avg,8.357407155008255
2023-10-15 14:00:00,88.0,0.17457684528647296,1.0316426921769999,Autumn,avg,9.225281871185064
2023-10-15 14:30:00,111.0,0.19590568446465995,1.0306110494848228,Autumn,avg,10.33011574061515
2023-10-15 15:00:00,135.0,0.23368054667309274,1.031642692177,Autumn,avg,12.286853603011968
2023-10-15 15:30:00,159.0,0.27913319131480435,1.0316426921769999,Autumn,avg,14.64130059545263
2023-10-15 16:00:00,181.0,0.31816914456951434,1.0295794067926458,Autumn,avg,16.663362974046606
2023-10-15 16:30:00,191.0,0.3342098034620546,1.031642692177,Autumn,avg,17.494269104680193
2023-10-15 17:00:00,197.0,0.35178652390170556,1.031642692177,Autumn,avg,18.404743223454112
2023-10-15 17:30:00,206.0,0.37160763967229604,1.032674334869177,Autumn,avg,19.4314770203707
2023-10-15 18:00:00,209.0,0.37370183119565176,1.0316426921769997,Autumn,avg,19.539956141280527
2023-10-15 18:30:00,208.0,0.364126130205638,1.0316426921769999,Autumn,avg,19.043934829997813
2023-10-15 19:00:00,200.0,0.35170547704250493,1.0316426921769999,Autumn,avg,18.40054499614752
2023-10-15 19:30:00,201.0,0.3342386525540897,1.0306110494848228,Autumn,avg,17.49576348764761
2023-10-15 20:00:00,200.0,0.324797382014268,1.0316426921769999,Autumn,avg,17.00670567368485
2023-10-15 20:30:00,197.0,0.31482638847002303,1.0306110494848228,Autumn,avg,16.49020820809296
2023-10-15 21:00:00,198.0,0.31304646127785696,1.0306110494848228,Autumn,avg,16.398007979538754
2023-10-15 21:30:00,192.0,0.30417747627774866,1.0306110494848228,Autumn,avg,15.938594556533145
2023-10-15 22:00:00,182.0,0.2888223753621638,1.0306110494848228,Autumn,avg,15.14320032910585
2023-10-15 22:30:00,176.0,0.28437213460241395,1.0316426921769999,Autumn,avg,14.912677857750808
2023-10-15 23:00:00,174.0,0.28094501996152593,1.032674334869177,Autumn,avg,14.735153319352808
2023-10-15 23:30:00,173.0,0.279323901081655,1.031642692177,Autumn,avg,14.651179361375494
2023-09-19 00:00:00,54.0,0.10025817934216076,1.032674334869177,Autumn,top10,5.375574975269693
2023-09-19 00:30:00,55.0,0.1021703199723553,1.0326743348691771,Autumn,top10,5.47462385991377
2023-09-19 01:00:00,54.0,0.09256016527205174,1.0306110494848228,Autumn,top10,4.9768178464380455
2023-09-19 01:30:00,55.0,0.09463068091960074,1.0306110494848226,Autumn,top10,5.084070556981084
2023-09-19 02:00:00,56.0,0.09625762354540983,1.0326743348691771,Autumn,top10,5.168346184997994
2023-09-19 02:30:00,57.0,0.09888315150626054,1.031642692177,Autumn,top10,5.304348533370061
2023-09-19 03:00:00,59.0,0.10490922659954337,1.0316426921769999,Autumn,top10,5.616499223202112
2023-09-19 03:30:00,64.0,0.11307764417834829,1.031642692177,Autumn,top10,6.039623253784207
2023-09-19 04:00:00,60.0,0.10877386484828536,1.0306110494848228,Autumn,top10,5.8166874844869465
2023-09-19 04:30:00,62.0,0.11373939942162266,1.0316426921769997,Autumn,top10,6.073902175385819
2023-09-19 05:00:00,64.0,0.11718269311934472,1.0306110494848228,Autumn,top10,6.252264788927822
2023-09-19 05:30:00,70.0,0.13969628220965272,1.0316426921769997,Autumn,top10,7.418468703805776
2023-09-19 06:00:00,69.0,0.14575008828995423,1.0337059775613542,Autumn,top10,7.732055858765395
2023-09-19 06:30:00,62.0,0.1437255021282577,1.0316426921769999,Autumn,top10,7.627182295589513
2023-09-19 07:00:00,57.0,0.13920440762964734,1.0295794067926458,Autumn,top10,7.3929896005614975
2023-09-19 07:30:00,61.0,0.1417606170046037,1.0316426921769999,Autumn,top10,7.525401246184238
2023-09-19 08:00:00,57.0,0.13862223199485382,1.030611049484823,Autumn,top10,7.362832902679194
2023-09-19 08:30:00,54.0,0.1370122008384559,1.031642692177,Autumn,top10,7.27943328877778
2023-09-19 09:00:00,58.0,0.13704703263402448,1.032674334869177,Autumn,top10,7.281237575788234
2023-09-19 09:30:00,59.0,0.13686433470865633,1.032674334869177,Autumn,top10,7.271773823254163
2023-09-19 10:00:00,55.0,0.13362148292078763,1.031642692177,Autumn,top10,7.103794100642564
2023-09-19 10:30:00,53.0,0.13085208896353367,1.0316426921769999,Autumn,top10,6.96033949365681
2023-09-19 11:00:00,54.0,0.12793059396529616,1.031642692177,Autumn,top10,6.809006052748106
2023-09-19 11:30:00,54.0,0.12777081715481034,1.0316426921769999,Autumn,top10,6.800729613964941
2023-09-19 12:00:00,54.0,0.12914003873278598,1.032674334869177,Autumn,top10,6.871655291704079
2023-09-19 12:30:00,56.0,0.12795963105828942,1.033705977561354,Autumn,top10,6.810510174165158
2023-09-19 13:00:00,52.0,0.12332516985347936,1.0316426921769999,Autumn,top10,6.570445083755996
2023-09-19 13:30:00,50.0,0.11816792897412953,1.0316426921769999,Autumn,top10,6.303300006205675
2023-09-19 14:00:00,51.0,0.12223522738317945,1.0316426921769999,Autumn,top10,6.51398606379446
2023-09-19 14:30:00,55.0,0.12786193892774148,1.030611049484823,Autumn,top10,6.805449721802773
2023-09-19 15:00:00,56.0,0.1320719789534833,1.032674334869177,Autumn,top10,7.0235297951362
2023-09-19 15:30:00,60.0,0.13312214211141774,1.0306110494848228,Autumn,top10,7.077928246717204
2023-09-19 16:00:00,61.0,0.13767231790397072,1.032674334869177,Autumn,top10,7.313627352771449
2023-09-19 16:30:00,62.0,0.1403129618185438,1.0316426921769999,Autumn,top10,7.4504127075463344
2023-09-19 17:00:00,68.0,0.1555260210237531,1.031642692177,Autumn,top10,8.238449174376175
2023-09-19 17:30:00,65.0,0.14974829254379743,1.0306110494848228,Autumn,top10,7.939162839114472
2023-09-19 18:00:00,67.0,0.14771317567699266,1.032674334869177,Autumn,top10,7.833743785413985
2023-09-19 18:30:00,69.0,0.14716578767116933,1.0316426921769999,Autumn,top10,7.805389086712337
2023-09-19 19:00:00,64.0,0.13339294017194964,1.0306110494848226,Autumn,top10,7.091955586252756
2023-09-19 19:30:00,52.0,0.1105311439462048,1.032674334869177,Autumn,top10,5.907714541759174
2023-09-19 20:00:00,45.0,0.0964584745854617,1.031642692177,Autumn,top10,5.178750268872681
2023-09-19 20:30:00,37.0,0.0859324551444975,1.031642692177,Autumn,top10,4.633502461830736
2023-09-19 21:00:00,43.0,0.09273985223481274,1.0316426921769999,Autumn,top10,4.986125631109065
2023-09-19 21:30:00,49.0,0.09970524232895162,1.0316426921769999,Autumn,top10,5.3469328379854595
2023-09-19 22:00:00,59.0,0.11016504606000496,1.0316426921769999,Autumn,top10,5.888750671254022
2023-09-19 22:30:00,60.0,0.10904450692001046,1.0295794067926458,Autumn,top10,5.830706743802307
2023-09-19 23:00:00,64.0,0.11265544114067147,1.0326743348691767,Autumn,top10,6.017753136432548
2023-09-19 23:30:00,61.0,0.10738103373436231,1.0306110494848228,Autumn,top10,5.744538832785733
2023-09-09 00:00:00,237.0,0.3642241226834021,1.0295794067926456,Autumn,bottom10,19.049010840345993
2023-09-09 00:30:00,231.0,0.35913417154235644,1.032674334869177,Autumn,bottom10,18.785351371239827
2023-09-09 01:00:00,220.0,0.34476957554197346,1.030611049484823,Autumn,bottom10,18.04126529841999
2023-09-09 01:30:00,217.0,0.3403662142246461,1.0306110494848226,Autumn,bottom10,17.813171182182433
2023-09-09 02:00:00,214.0,0.33812235073790164,1.030611049484823,Autumn,bottom10,17.69693905356907
2023-09-09 02:30:00,211.0,0.33386079618477243,1.031642692177,Autumn,bottom10,17.476190527716977
2023-09-09 03:00:00,208.0,0.33036483734449357,1.0316426921769997,Autumn,bottom10,17.295099859790533
2023-09-09 03:30:00,206.0,0.3291899720316821,1.031642692177,Autumn,bottom10,17.234241836586897
2023-09-09 04:00:00,214.0,0.3355918474295734,1.0306110494848228,Autumn,bottom10,17.565858982197664
2023-09-09 04:30:00,214.0,0.3399761358959854,1.030611049484823,Autumn,bottom10,17.79296512475781
2023-09-09 05:00:00,215.0,0.34042278279898974,1.0337059775613542,Autumn,bottom10,17.816101434333433
2023-09-09 05:30:00,212.0,0.34455996411986267,1.0306110494848228,Autumn,bottom10,18.03040742675465
2023-09-09 06:00:00,203.0,0.3276067213772105,1.0316426921769999,Autumn,bottom10,17.15222945268527
2023-09-09 06:30:00,196.0,0.32525111480902585,1.0326743348691771,Autumn,bottom10,17.030209032453303
2023-09-09 07:00:00,186.0,0.3036143934783194,1.0316426921769999,Autumn,bottom10,15.909426867522711
2023-09-09 07:30:00,180.0,0.29623195779247785,1.030611049484823,Autumn,bottom10,15.527016698996118
2023-09-09 08:00:00,170.0,0.2841010274504341,1.031642692177,Autumn,bottom10,14.898634507278251
2023-09-09 08:30:00,162.0,0.27691188151593776,1.0316426921769999,Autumn,bottom10,14.52623674787134
2023-09-09 09:00:00,154.0,0.26632744221476845,1.030611049484823,Autumn,bottom10,13.977962792070771
2023-09-09 09:30:00,143.0,0.24692414290993503,1.031642692177,Autumn,bottom10,12.9728718880804
2023-09-09 10:00:00,135.0,0.23544754783577912,1.0316426921769999,Autumn,bottom10,12.378384263239123
2023-09-09 10:30:00,127.0,0.22403638750814223,1.0316426921769999,Autumn,bottom10,11.787286158267532
2023-09-09 11:00:00,121.0,0.21601470410752224,1.032674334869177,Autumn,bottom10,11.371762958115417
2023-09-09 11:30:00,119.0,0.21355355598666456,1.030611049484823,Autumn,bottom10,11.24427548545499
2023-09-09 12:00:00,118.0,0.21158245781010987,1.0316426921769999,Autumn,bottom10,11.142172599909456
2023-09-09 12:30:00,118.0,0.21113585646220867,1.032674334869177,Autumn,bottom10,11.119038650088175
2023-09-09 13:00:00,120.0,0.21443987862877686,1.0316426921769999,Autumn,bottom10,11.290186998316406
2023-09-09 13:30:00,126.0,0.22197611605585052,1.032674334869177,Autumn,bottom10,11.680564097038822
2023-09-09 14:00:00,137.0,0.2351251374905882,1.033705977561354,Autumn,bottom10,12.361683407358234
2023-09-09 14:30:00,145.0,0.24750547285938337,1.032674334869177,Autumn,bottom10,13.002984779461825
2023-09-09 15:00:00,161.0,0.27383725276129206,1.0306110494848228,Autumn,bottom10,14.366970978380694
2023-09-09 15:30:00,180.0,0.2981853795253829,1.0306110494848233,Autumn,bottom10,15.628203944760598
2023-09-09 16:00:00,204.0,0.33543362068097077,1.0316426921769999,Autumn,bottom10,17.55766283662005
2023-09-09 16:30:00,221.0,0.36044239707769093,1.0306110494848228,Autumn,bottom10,18.853117453970157
2023-09-09 17:00:00,238.0,0.39224762217365267,1.0326743348691771,Autumn,bottom10,20.500628113940973
2023-09-09 17:30:00,249.0,0.4114615516457754,1.033705977561354,Autumn,bottom10,21.49590966059693
2023-09-09 18:00:00,252.0,0.41474837628059635,1.0285477641004692,Autumn,bottom10,21.666167176680656
2023-09-09 18:30:00,253.0,0.42021823556660615,1.030611049484823,Autumn,bottom10,21.949505887695963
2023-09-09 19:00:00,260.0,0.4169802002821783,1.032674334869177,Autumn,bottom10,21.7817756599626
2023-09-09 19:30:00,262.0,0.40847781214587414,1.0306110494848228,Autumn,bottom10,21.341351954502045
2023-09-09 20:00:00,271.0,0.41393308999437484,1.031642692177,Autumn,bottom10,21.62393534705438
2023-09-09 20:30:00,272.0,0.4089608408049173,1.030611049484823,Autumn,bottom10,21.36637283904048
2023-09-09 21:00:00,276.0,0.41047118174017666,1.0316426921769999,Autumn,bottom10,21.444608499486915
2023-09-09 21:30:00,270.0,0.4045264631237935,1.031642692177,Autumn,bottom10,21.136672075158266
2023-09-09 22:00:00,249.0,0.3811358860466197,1.032674334869177,Autumn,bottom10,19.925040182560664
2023-09-09 22:30:00,239.0,0.36823354330249625,1.0306110494848228,Autumn,bottom10,19.25669882841507
2023-09-09 23:00:00,227.0,0.3596894878696064,1.032674334869177,Autumn,bottom10,18.81411675699138
2023-09-09 23:30:00,227.0,0.355970544072591,1.030611049484823,Autumn,bottom10,18.621475468305977
