startTime,dataProvider,settlementDate,settlementPeriod,price,volume,requested_provider
2025-09-29T02:00:00Z,APXMIDP,2025-09-29,7,78.31,1550.0,APXMIDP
2025-09-29T01:30:00Z,APXMIDP,2025-09-29,6,77.83,1573.9,APXMIDP
2025-09-29T01:00:00Z,APXMIDP,2025-09-29,5,80.06,1847.45,APXMIDP
2025-09-29T00:30:00Z,APXMIDP,2025-09-29,4,80.12,1837.05,APXMIDP
2025-09-29T00:00:00Z,APXMIDP,2025-09-29,3,80.26,1813.0,APXMIDP
2025-09-28T23:30:00Z,APXMIDP,2025-09-29,2,77.16,1602.6,APXMIDP
2025-09-28T23:00:00Z,APXMIDP,2025-09-29,1,79.03,1363.6,APXMIDP
2025-09-28T22:30:00Z,APXMIDP,2025-09-28,48,81.94,1284.3,APXMIDP
2025-09-28T22:00:00Z,APXMIDP,2025-09-28,47,87.32,1502.9,APXMIDP
2025-09-28T21:30:00Z,APXMIDP,2025-09-28,46,87.32,2091.45,APXMIDP
2025-09-28T21:00:00Z,APXMIDP,2025-09-28,45,91.39,2018.7,APXMIDP
2025-09-28T20:30:00Z,APXMIDP,2025-09-28,44,86.74,1702.45,APXMIDP
2025-09-28T20:00:00Z,APXMIDP,2025-09-28,43,96.93,1951.8,APXMIDP
2025-09-28T19:30:00Z,APXMIDP,2025-09-28,42,115.74,2072.2,APXMIDP
2025-09-28T19:00:00Z,APXMIDP,2025-09-28,41,116.48,1973.9,APXMIDP
2025-09-28T18:30:00Z,APXMIDP,2025-09-28,40,119.57,2268.15,APXMIDP
2025-09-28T18:00:00Z,APXMIDP,2025-09-28,39,119.55,2179.15,APXMIDP
2025-09-28T17:30:00Z,APXMIDP,2025-09-28,38,119.62,2982.9,APXMIDP
2025-09-28T17:00:00Z,APXMIDP,2025-09-28,37,117.57,2728.4,APXMIDP
2025-09-28T16:30:00Z,APXMIDP,2025-09-28,36,123.92,2302.0,APXMIDP
2025-09-28T16:00:00Z,APXMIDP,2025-09-28,35,118.14,2049.3,APXMIDP
2025-09-28T15:30:00Z,APXMIDP,2025-09-28,34,96.49,1892.35,APXMIDP
2025-09-28T15:00:00Z,APXMIDP,2025-09-28,33,83.97,1823.2,APXMIDP
2025-09-28T14:30:00Z,APXMIDP,2025-09-28,32,76.79,1849.1,APXMIDP
2025-09-28T14:00:00Z,APXMIDP,2025-09-28,31,81.2,1823.65,APXMIDP
2025-09-28T13:30:00Z,APXMIDP,2025-09-28,30,79.68,2788.25,APXMIDP
2025-09-28T13:00:00Z,APXMIDP,2025-09-28,29,82.54,2337.55,APXMIDP
2025-09-28T12:30:00Z,APXMIDP,2025-09-28,28,81.07,2396.9,APXMIDP
2025-09-28T12:00:00Z,APXMIDP,2025-09-28,27,80.76,2121.9,APXMIDP
2025-09-28T11:30:00Z,APXMIDP,2025-09-28,26,79.2,2227.35,APXMIDP
2025-09-28T11:00:00Z,APXMIDP,2025-09-28,25,81.75,2114.6,APXMIDP
2025-09-28T10:30:00Z,APXMIDP,2025-09-28,24,84.01,1995.55,APXMIDP
2025-09-28T10:00:00Z,APXMIDP,2025-09-28,23,83.54,1954.35,APXMIDP
2025-09-28T09:30:00Z,APXMIDP,2025-09-28,22,89.08,1834.15,APXMIDP
2025-09-28T09:00:00Z,APXMIDP,2025-09-28,21,90.85,1726.8,APXMIDP
2025-09-28T08:30:00Z,APXMIDP,2025-09-28,20,88.51,1769.05,APXMIDP
2025-09-28T08:00:00Z,APXMIDP,2025-09-28,19,90.77,1703.4,APXMIDP
2025-09-28T07:30:00Z,APXMIDP,2025-09-28,18,86.7,1614.55,APXMIDP
2025-09-28T07:00:00Z,APXMIDP,2025-09-28,17,81.22,2035.9,APXMIDP
2025-09-28T06:30:00Z,APXMIDP,2025-09-28,16,87.75,2020.8,APXMIDP
2025-09-28T06:00:00Z,APXMIDP,2025-09-28,15,86.86,1850.1,APXMIDP
2025-09-28T05:30:00Z,APXMIDP,2025-09-28,14,90.32,1815.4,APXMIDP
2025-09-28T05:00:00Z,APXMIDP,2025-09-28,13,89.02,2064.65,APXMIDP
2025-09-28T04:30:00Z,APXMIDP,2025-09-28,12,88.69,1826.0,APXMIDP
2025-09-28T04:00:00Z,APXMIDP,2025-09-28,11,87.27,1643.2,APXMIDP
2025-09-28T03:30:00Z,APXMIDP,2025-09-28,10,88.33,1515.3,APXMIDP
2025-09-28T03:00:00Z,APXMIDP,2025-09-28,9,88.49,1342.35,APXMIDP
2025-09-28T02:30:00Z,APXMIDP,2025-09-28,8,88.19,1359.45,APXMIDP
2025-09-28T02:00:00Z,APXMIDP,2025-09-28,7,86.31,1293.5,APXMIDP
2025-09-28T01:30:00Z,APXMIDP,2025-09-28,6,83.73,1900.4,APXMIDP
2025-09-28T01:00:00Z,APXMIDP,2025-09-28,5,82.89,1904.45,APXMIDP
2025-09-28T00:30:00Z,APXMIDP,2025-09-28,4,83.0,1794.2,APXMIDP
2025-09-28T00:00:00Z,APXMIDP,2025-09-28,3,81.72,1602.25,APXMIDP
2025-09-27T23:30:00Z,APXMIDP,2025-09-28,2,82.64,2170.65,APXMIDP
2025-09-27T23:00:00Z,APXMIDP,2025-09-28,1,81.58,2032.0,APXMIDP
2025-09-27T22:30:00Z,APXMIDP,2025-09-27,48,78.68,2218.55,APXMIDP
2025-09-27T22:00:00Z,APXMIDP,2025-09-27,47,84.69,1681.7,APXMIDP
2025-09-27T21:30:00Z,APXMIDP,2025-09-27,46,89.99,3003.1,APXMIDP
2025-09-27T21:00:00Z,APXMIDP,2025-09-27,45,93.04,3019.55,APXMIDP
2025-09-27T20:30:00Z,APXMIDP,2025-09-27,44,93.85,3307.0,APXMIDP
2025-09-27T20:00:00Z,APXMIDP,2025-09-27,43,96.3,3279.95,APXMIDP
2025-09-27T19:30:00Z,APXMIDP,2025-09-27,42,99.9,3234.0,APXMIDP
2025-09-27T19:00:00Z,APXMIDP,2025-09-27,41,104.18,3106.35,APXMIDP
2025-09-27T18:30:00Z,APXMIDP,2025-09-27,40,102.95,2875.15,APXMIDP
2025-09-27T18:00:00Z,APXMIDP,2025-09-27,39,101.64,3007.75,APXMIDP
2025-09-27T17:30:00Z,APXMIDP,2025-09-27,38,96.69,3301.2,APXMIDP
2025-09-27T17:00:00Z,APXMIDP,2025-09-27,37,89.69,3041.95,APXMIDP
2025-09-27T16:30:00Z,APXMIDP,2025-09-27,36,82.36,2857.85,APXMIDP
2025-09-27T16:00:00Z,APXMIDP,2025-09-27,35,75.43,2699.25,APXMIDP
2025-09-27T15:30:00Z,APXMIDP,2025-09-27,34,72.49,2905.9,APXMIDP
2025-09-27T15:00:00Z,APXMIDP,2025-09-27,33,71.45,2460.05,APXMIDP
2025-09-27T14:30:00Z,APXMIDP,2025-09-27,32,68.73,2281.95,APXMIDP
2025-09-27T14:00:00Z,APXMIDP,2025-09-27,31,69.16,2401.4,APXMIDP
2025-09-27T13:30:00Z,APXMIDP,2025-09-27,30,67.06,2810.55,APXMIDP
2025-09-27T13:00:00Z,APXMIDP,2025-09-27,29,67.24,2646.0,APXMIDP
2025-09-27T12:30:00Z,APXMIDP,2025-09-27,28,66.82,2841.4,APXMIDP
2025-09-27T12:00:00Z,APXMIDP,2025-09-27,27,67.9,2610.75,APXMIDP
2025-09-27T11:30:00Z,APXMIDP,2025-09-27,26,71.45,2788.95,APXMIDP
2025-09-27T11:00:00Z,APXMIDP,2025-09-27,25,67.51,2483.95,APXMIDP
2025-09-27T10:30:00Z,APXMIDP,2025-09-27,24,68.54,2865.4,APXMIDP
2025-09-27T10:00:00Z,APXMIDP,2025-09-27,23,70.33,2588.4,APXMIDP
2025-09-27T09:30:00Z,APXMIDP,2025-09-27,22,75.48,2590.9,APXMIDP
2025-09-27T09:00:00Z,APXMIDP,2025-09-27,21,77.6,2394.05,APXMIDP
2025-09-27T08:30:00Z,APXMIDP,2025-09-27,20,76.8,2247.1,APXMIDP
2025-09-27T08:00:00Z,APXMIDP,2025-09-27,19,75.22,1821.55,APXMIDP
2025-09-27T07:30:00Z,APXMIDP,2025-09-27,18,78.35,1756.25,APXMIDP
2025-09-27T07:00:00Z,APXMIDP,2025-09-27,17,78.61,1594.95,APXMIDP
2025-09-27T06:30:00Z,APXMIDP,2025-09-27,16,82.75,1862.35,APXMIDP
2025-09-27T06:00:00Z,APXMIDP,2025-09-27,15,81.92,1728.4,APXMIDP
2025-09-27T05:30:00Z,APXMIDP,2025-09-27,14,80.81,1725.95,APXMIDP
2025-09-27T05:00:00Z,APXMIDP,2025-09-27,13,79.58,1701.45,APXMIDP
2025-09-27T04:30:00Z,APXMIDP,2025-09-27,12,75.76,1336.9,APXMIDP
2025-09-27T04:00:00Z,APXMIDP,2025-09-27,11,74.01,1269.0,APXMIDP
2025-09-27T03:30:00Z,APXMIDP,2025-09-27,10,76.05,1295.9,APXMIDP
2025-09-27T03:00:00Z,APXMIDP,2025-09-27,9,75.39,1320.85,APXMIDP
2025-09-27T02:30:00Z,APXMIDP,2025-09-27,8,74.62,1380.15,APXMIDP
2025-09-27T02:00:00Z,APXMIDP,2025-09-27,7,71.63,1503.2,APXMIDP
2025-09-27T01:30:00Z,APXMIDP,2025-09-27,6,72.05,1303.2,APXMIDP
2025-09-27T01:00:00Z,APXMIDP,2025-09-27,5,74.68,1433.4,APXMIDP
2025-09-27T00:30:00Z,APXMIDP,2025-09-27,4,72.92,1174.2,APXMIDP
2025-09-27T00:00:00Z,APXMIDP,2025-09-27,3,72.49,1250.85,APXMIDP
2025-09-26T23:30:00Z,APXMIDP,2025-09-27,2,73.64,1293.75,APXMIDP
2025-09-26T23:00:00Z,APXMIDP,2025-09-27,1,74.96,1284.75,APXMIDP
2025-09-26T22:30:00Z,APXMIDP,2025-09-26,48,72.07,1355.95,APXMIDP
2025-09-26T22:00:00Z,APXMIDP,2025-09-26,47,74.58,1847.3,APXMIDP
2025-09-26T21:30:00Z,APXMIDP,2025-09-26,46,80.54,2310.65,APXMIDP
2025-09-26T21:00:00Z,APXMIDP,2025-09-26,45,82.47,2024.6,APXMIDP
2025-09-26T20:30:00Z,APXMIDP,2025-09-26,44,87.61,2618.5,APXMIDP
2025-09-26T20:00:00Z,APXMIDP,2025-09-26,43,86.57,2319.05,APXMIDP
2025-09-26T19:30:00Z,APXMIDP,2025-09-26,42,78.67,2459.95,APXMIDP
2025-09-26T19:00:00Z,APXMIDP,2025-09-26,41,88.58,2445.05,APXMIDP
2025-09-26T18:30:00Z,APXMIDP,2025-09-26,40,94.83,3133.6,APXMIDP
2025-09-26T18:00:00Z,APXMIDP,2025-09-26,39,95.78,2785.05,APXMIDP
2025-09-26T17:30:00Z,APXMIDP,2025-09-26,38,106.03,2582.85,APXMIDP
2025-09-26T17:00:00Z,APXMIDP,2025-09-26,37,105.79,2603.75,APXMIDP
2025-09-26T16:30:00Z,APXMIDP,2025-09-26,36,104.92,2446.95,APXMIDP
2025-09-26T16:00:00Z,APXMIDP,2025-09-26,35,100.75,2142.7,APXMIDP
2025-09-26T15:30:00Z,APXMIDP,2025-09-26,34,84.96,2211.65,APXMIDP
2025-09-26T15:00:00Z,APXMIDP,2025-09-26,33,81.85,2366.55,APXMIDP
2025-09-26T14:30:00Z,APXMIDP,2025-09-26,32,79.81,2372.75,APXMIDP
2025-09-26T14:00:00Z,APXMIDP,2025-09-26,31,77.91,2717.05,APXMIDP
2025-09-26T13:30:00Z,APXMIDP,2025-09-26,30,73.64,3305.3,APXMIDP
2025-09-26T13:00:00Z,APXMIDP,2025-09-26,29,71.84,3418.65,APXMIDP
2025-09-26T12:30:00Z,APXMIDP,2025-09-26,28,74.74,3022.1,APXMIDP
2025-09-26T12:00:00Z,APXMIDP,2025-09-26,27,74.45,2973.05,APXMIDP
2025-09-26T11:30:00Z,APXMIDP,2025-09-26,26,75.18,3146.6,APXMIDP
2025-09-26T11:00:00Z,APXMIDP,2025-09-26,25,75.53,3418.9,APXMIDP
2025-09-26T10:30:00Z,APXMIDP,2025-09-26,24,72.41,2878.95,APXMIDP
2025-09-26T10:00:00Z,APXMIDP,2025-09-26,23,74.06,2937.2,APXMIDP
2025-09-26T09:30:00Z,APXMIDP,2025-09-26,22,74.7,2701.05,APXMIDP
2025-09-26T09:00:00Z,APXMIDP,2025-09-26,21,73.78,3140.4,APXMIDP
2025-09-26T08:30:00Z,APXMIDP,2025-09-26,20,78.01,2902.95,APXMIDP
2025-09-26T08:00:00Z,APXMIDP,2025-09-26,19,84.79,2852.35,APXMIDP
2025-09-26T07:30:00Z,APXMIDP,2025-09-26,18,97.76,2927.75,APXMIDP
2025-09-26T07:00:00Z,APXMIDP,2025-09-26,17,98.58,2595.35,APXMIDP
2025-09-26T06:30:00Z,APXMIDP,2025-09-26,16,100.65,2976.0,APXMIDP
2025-09-26T06:00:00Z,APXMIDP,2025-09-26,15,93.35,2990.45,APXMIDP
2025-09-26T05:30:00Z,APXMIDP,2025-09-26,14,87.27,2470.25,APXMIDP
2025-09-26T05:00:00Z,APXMIDP,2025-09-26,13,77.84,2134.25,APXMIDP
2025-09-26T04:30:00Z,APXMIDP,2025-09-26,12,75.41,2427.35,APXMIDP
2025-09-26T04:00:00Z,APXMIDP,2025-09-26,11,77.66,2156.6,APXMIDP
2025-09-26T03:30:00Z,APXMIDP,2025-09-26,10,79.9,2168.4,APXMIDP
2025-09-26T03:00:00Z,APXMIDP,2025-09-26,9,80.22,2176.35,APXMIDP
2025-09-26T02:30:00Z,APXMIDP,2025-09-26,8,81.33,1882.25,APXMIDP
2025-09-26T02:00:00Z,APXMIDP,2025-09-26,7,82.57,1843.9,APXMIDP
2025-09-26T01:30:00Z,APXMIDP,2025-09-26,6,78.19,1819.45,APXMIDP
2025-09-26T01:00:00Z,APXMIDP,2025-09-26,5,77.29,1976.75,APXMIDP
2025-09-26T00:30:00Z,APXMIDP,2025-09-26,4,73.22,1882.2,APXMIDP
2025-09-26T00:00:00Z,APXMIDP,2025-09-26,3,71.89,1694.15,APXMIDP
2025-09-25T23:30:00Z,APXMIDP,2025-09-26,2,78.05,2179.2,APXMIDP
2025-09-25T23:00:00Z,APXMIDP,2025-09-26,1,77.9,2097.35,APXMIDP
2025-09-25T22:30:00Z,APXMIDP,2025-09-25,48,76.27,1995.85,APXMIDP
2025-09-25T22:00:00Z,APXMIDP,2025-09-25,47,80.57,2329.85,APXMIDP
2025-09-25T21:30:00Z,APXMIDP,2025-09-25,46,89.52,4175.95,APXMIDP
2025-09-25T21:00:00Z,APXMIDP,2025-09-25,45,88.12,3710.1,APXMIDP
2025-09-25T20:30:00Z,APXMIDP,2025-09-25,44,79.17,3872.95,APXMIDP
2025-09-25T20:00:00Z,APXMIDP,2025-09-25,43,93.01,3813.4,APXMIDP
2025-09-25T19:30:00Z,APXMIDP,2025-09-25,42,106.76,3884.3,APXMIDP
2025-09-25T19:00:00Z,APXMIDP,2025-09-25,41,109.05,3728.9,APXMIDP
2025-09-25T18:30:00Z,APXMIDP,2025-09-25,40,116.02,3665.75,APXMIDP
2025-09-25T18:00:00Z,APXMIDP,2025-09-25,39,115.61,3604.1,APXMIDP
2025-09-25T17:30:00Z,APXMIDP,2025-09-25,38,113.85,4451.9,APXMIDP
2025-09-25T17:00:00Z,APXMIDP,2025-09-25,37,112.51,4142.15,APXMIDP
2025-09-25T16:30:00Z,APXMIDP,2025-09-25,36,107.35,3808.1,APXMIDP
2025-09-25T16:00:00Z,APXMIDP,2025-09-25,35,95.04,3898.75,APXMIDP
2025-09-25T15:30:00Z,APXMIDP,2025-09-25,34,70.61,3371.75,APXMIDP
2025-09-25T15:00:00Z,APXMIDP,2025-09-25,33,72.51,2758.1,APXMIDP
2025-09-25T14:30:00Z,APXMIDP,2025-09-25,32,74.24,3167.4,APXMIDP
2025-09-25T14:00:00Z,APXMIDP,2025-09-25,31,77.19,3127.7,APXMIDP
2025-09-25T13:30:00Z,APXMIDP,2025-09-25,30,71.06,3907.4,APXMIDP
2025-09-25T13:00:00Z,APXMIDP,2025-09-25,29,73.36,3595.65,APXMIDP
2025-09-25T12:30:00Z,APXMIDP,2025-09-25,28,75.64,3444.25,APXMIDP
2025-09-25T12:00:00Z,APXMIDP,2025-09-25,27,76.91,3564.15,APXMIDP
2025-09-25T11:30:00Z,APXMIDP,2025-09-25,26,79.05,3314.6,APXMIDP
2025-09-25T11:00:00Z,APXMIDP,2025-09-25,25,79.51,2671.0,APXMIDP
2025-09-25T10:30:00Z,APXMIDP,2025-09-25,24,76.98,2739.05,APXMIDP
2025-09-25T10:00:00Z,APXMIDP,2025-09-25,23,76.79,3025.3,APXMIDP
2025-09-25T09:30:00Z,APXMIDP,2025-09-25,22,78.7,2518.25,APXMIDP
2025-09-25T09:00:00Z,APXMIDP,2025-09-25,21,84.58,3017.9,APXMIDP
2025-09-25T08:30:00Z,APXMIDP,2025-09-25,20,83.55,2889.0,APXMIDP
2025-09-25T08:00:00Z,APXMIDP,2025-09-25,19,91.47,2689.05,APXMIDP
2025-09-25T07:30:00Z,APXMIDP,2025-09-25,18,105.32,2431.55,APXMIDP
2025-09-25T07:00:00Z,APXMIDP,2025-09-25,17,109.4,2062.8,APXMIDP
2025-09-25T06:30:00Z,APXMIDP,2025-09-25,16,114.26,1901.65,APXMIDP
2025-09-25T06:00:00Z,APXMIDP,2025-09-25,15,111.93,2098.0,APXMIDP
2025-09-25T05:30:00Z,APXMIDP,2025-09-25,14,101.17,2563.15,APXMIDP
2025-09-25T05:00:00Z,APXMIDP,2025-09-25,13,96.92,2248.1,APXMIDP
2025-09-25T04:30:00Z,APXMIDP,2025-09-25,12,80.3,2567.45,APXMIDP
2025-09-25T04:00:00Z,APXMIDP,2025-09-25,11,83.28,1956.35,APXMIDP
2025-09-25T03:30:00Z,APXMIDP,2025-09-25,10,86.71,1785.5,APXMIDP
2025-09-25T03:00:00Z,APXMIDP,2025-09-25,9,88.88,1722.55,APXMIDP
2025-09-25T02:30:00Z,APXMIDP,2025-09-25,8,92.49,1392.35,APXMIDP
2025-09-25T02:00:00Z,APXMIDP,2025-09-25,7,96.81,1422.15,APXMIDP
2025-09-25T01:30:00Z,APXMIDP,2025-09-25,6,94.03,1256.5,APXMIDP
2025-09-25T01:00:00Z,APXMIDP,2025-09-25,5,94.07,1184.3,APXMIDP
2025-09-25T00:30:00Z,APXMIDP,2025-09-25,4,91.31,1246.55,APXMIDP
2025-09-25T00:00:00Z,APXMIDP,2025-09-25,3,90.31,1135.85,APXMIDP
2025-09-24T23:30:00Z,APXMIDP,2025-09-25,2,89.78,1396.55,APXMIDP
2025-09-24T23:00:00Z,APXMIDP,2025-09-25,1,87.25,985.25,APXMIDP
2025-09-24T22:30:00Z,APXMIDP,2025-09-24,48,82.55,1299.8,APXMIDP
2025-09-24T22:00:00Z,APXMIDP,2025-09-24,47,84.49,1480.8,APXMIDP
2025-09-24T21:30:00Z,APXMIDP,2025-09-24,46,88.89,2005.05,APXMIDP
2025-09-24T21:00:00Z,APXMIDP,2025-09-24,45,88.86,2091.7,APXMIDP
2025-09-24T20:30:00Z,APXMIDP,2025-09-24,44,90.09,2081.8,APXMIDP
2025-09-24T20:00:00Z,APXMIDP,2025-09-24,43,90.11,2095.5,APXMIDP
2025-09-24T19:30:00Z,APXMIDP,2025-09-24,42,90.82,2402.5,APXMIDP
2025-09-24T19:00:00Z,APXMIDP,2025-09-24,41,97.58,2734.6,APXMIDP
2025-10-08T19:30:00Z,APXMIDP,2025-10-08,42,91.68,2074.25,APXMIDP
2025-10-08T19:00:00Z,APXMIDP,2025-10-08,41,100.92,1754.55,APXMIDP
2025-10-08T18:30:00Z,APXMIDP,2025-10-08,40,114.39,2145.05,APXMIDP
2025-10-08T18:00:00Z,APXMIDP,2025-10-08,39,119.93,2194.6,APXMIDP
2025-10-08T17:30:00Z,APXMIDP,2025-10-08,38,122.25,2864.7,APXMIDP
2025-10-08T17:00:00Z,APXMIDP,2025-10-08,37,117.37,2551.15,APXMIDP
2025-10-08T16:30:00Z,APXMIDP,2025-10-08,36,106.05,2439.8,APXMIDP
2025-10-08T16:00:00Z,APXMIDP,2025-10-08,35,91.06,2252.8,APXMIDP
2025-10-08T15:30:00Z,APXMIDP,2025-10-08,34,79.89,2205.3,APXMIDP
2025-10-08T15:00:00Z,APXMIDP,2025-10-08,33,76.33,2031.35,APXMIDP
2025-10-08T14:30:00Z,APXMIDP,2025-10-08,32,75.71,2328.3,APXMIDP
2025-10-08T14:00:00Z,APXMIDP,2025-10-08,31,75.22,2512.7,APXMIDP
2025-10-08T13:30:00Z,APXMIDP,2025-10-08,30,77.15,2735.0,APXMIDP
2025-10-08T13:00:00Z,APXMIDP,2025-10-08,29,78.61,3021.2,APXMIDP
2025-10-08T12:30:00Z,APXMIDP,2025-10-08,28,78.62,2790.25,APXMIDP
2025-10-08T12:00:00Z,APXMIDP,2025-10-08,27,76.85,2644.6,APXMIDP
2025-10-08T11:30:00Z,APXMIDP,2025-10-08,26,79.34,2741.15,APXMIDP
2025-10-08T11:00:00Z,APXMIDP,2025-10-08,25,82.26,2879.8,APXMIDP
2025-10-08T10:30:00Z,APXMIDP,2025-10-08,24,82.52,2808.15,APXMIDP
2025-10-08T10:00:00Z,APXMIDP,2025-10-08,23,85.51,2524.7,APXMIDP
2025-10-08T09:30:00Z,APXMIDP,2025-10-08,22,90.87,2339.0,APXMIDP
2025-10-08T09:00:00Z,APXMIDP,2025-10-08,21,92.5,2391.7,APXMIDP
2025-10-08T08:30:00Z,APXMIDP,2025-10-08,20,95.44,2341.6,APXMIDP
2025-10-08T08:00:00Z,APXMIDP,2025-10-08,19,98.26,2374.65,APXMIDP
2025-10-08T07:30:00Z,APXMIDP,2025-10-08,18,112.62,2268.95,APXMIDP
2025-10-08T07:00:00Z,APXMIDP,2025-10-08,17,113.41,1979.6,APXMIDP
2025-10-08T06:30:00Z,APXMIDP,2025-10-08,16,119.46,2327.2,APXMIDP
2025-10-08T06:00:00Z,APXMIDP,2025-10-08,15,114.55,2108.35,APXMIDP
2025-10-08T05:30:00Z,APXMIDP,2025-10-08,14,99.11,2490.0,APXMIDP
2025-10-08T05:00:00Z,APXMIDP,2025-10-08,13,83.67,2106.5,APXMIDP
2025-10-08T04:30:00Z,APXMIDP,2025-10-08,12,77.99,1838.35,APXMIDP
2025-10-08T04:00:00Z,APXMIDP,2025-10-08,11,77.81,1653.35,APXMIDP
2025-10-08T03:30:00Z,APXMIDP,2025-10-08,10,77.05,1839.3,APXMIDP
2025-10-08T03:00:00Z,APXMIDP,2025-10-08,9,73.31,1676.15,APXMIDP
2025-10-08T02:30:00Z,APXMIDP,2025-10-08,8,76.39,1721.15,APXMIDP
2025-10-08T02:00:00Z,APXMIDP,2025-10-08,7,75.16,1528.6,APXMIDP
2025-10-08T01:30:00Z,APXMIDP,2025-10-08,6,80.18,2121.0,APXMIDP
2025-10-08T01:00:00Z,APXMIDP,2025-10-08,5,71.3,1620.4,APXMIDP
2025-10-08T00:30:00Z,APXMIDP,2025-10-08,4,74.71,1249.75,APXMIDP
2025-10-08T00:00:00Z,APXMIDP,2025-10-08,3,77.94,1284.5,APXMIDP
2025-10-07T23:30:00Z,APXMIDP,2025-10-08,2,77.25,1248.15,APXMIDP
2025-10-07T23:00:00Z,APXMIDP,2025-10-08,1,79.01,1149.7,APXMIDP
2025-10-07T22:30:00Z,APXMIDP,2025-10-07,48,77.66,1211.2,APXMIDP
2025-10-07T22:00:00Z,APXMIDP,2025-10-07,47,78.7,1325.85,APXMIDP
2025-10-07T21:30:00Z,APXMIDP,2025-10-07,46,84.16,3004.1,APXMIDP
2025-10-07T21:00:00Z,APXMIDP,2025-10-07,45,84.73,2402.35,APXMIDP
2025-10-07T20:30:00Z,APXMIDP,2025-10-07,44,87.14,2156.6,APXMIDP
2025-10-07T20:00:00Z,APXMIDP,2025-10-07,43,91.74,1937.85,APXMIDP
2025-10-07T19:30:00Z,APXMIDP,2025-10-07,42,102.54,2485.7,APXMIDP
2025-10-07T19:00:00Z,APXMIDP,2025-10-07,41,110.46,2742.15,APXMIDP
2025-10-07T18:30:00Z,APXMIDP,2025-10-07,40,112.48,3084.5,APXMIDP
2025-10-07T18:00:00Z,APXMIDP,2025-10-07,39,120.1,3111.95,APXMIDP
2025-10-07T17:30:00Z,APXMIDP,2025-10-07,38,137.36,3395.8,APXMIDP
2025-10-07T17:00:00Z,APXMIDP,2025-10-07,37,132.5,3451.5,APXMIDP
2025-10-07T16:30:00Z,APXMIDP,2025-10-07,36,123.32,2950.35,APXMIDP
2025-10-07T16:00:00Z,APXMIDP,2025-10-07,35,113.31,2996.95,APXMIDP
2025-10-07T15:30:00Z,APXMIDP,2025-10-07,34,94.32,2818.65,APXMIDP
2025-10-07T15:00:00Z,APXMIDP,2025-10-07,33,91.85,2536.75,APXMIDP
2025-10-07T14:30:00Z,APXMIDP,2025-10-07,32,91.72,2803.95,APXMIDP
2025-10-07T14:00:00Z,APXMIDP,2025-10-07,31,92.03,2501.35,APXMIDP
2025-10-07T13:30:00Z,APXMIDP,2025-10-07,30,79.34,3403.2,APXMIDP
2025-10-07T13:00:00Z,APXMIDP,2025-10-07,29,80.47,3346.85,APXMIDP
2025-10-07T12:30:00Z,APXMIDP,2025-10-07,28,78.75,3074.25,APXMIDP
2025-10-07T12:00:00Z,APXMIDP,2025-10-07,27,81.55,2984.35,APXMIDP
2025-10-07T11:30:00Z,APXMIDP,2025-10-07,26,79.42,3441.15,APXMIDP
2025-10-07T11:00:00Z,APXMIDP,2025-10-07,25,80.52,3590.5,APXMIDP
2025-10-07T10:30:00Z,APXMIDP,2025-10-07,24,81.94,3300.85,APXMIDP
2025-10-07T10:00:00Z,APXMIDP,2025-10-07,23,85.7,3295.7,APXMIDP
2025-10-07T09:30:00Z,APXMIDP,2025-10-07,22,93.27,3233.8,APXMIDP
2025-10-07T09:00:00Z,APXMIDP,2025-10-07,21,94.26,3190.4,APXMIDP
2025-10-07T08:30:00Z,APXMIDP,2025-10-07,20,94.13,2295.95,APXMIDP
2025-10-07T08:00:00Z,APXMIDP,2025-10-07,19,94.07,2542.7,APXMIDP
2025-10-07T07:30:00Z,APXMIDP,2025-10-07,18,101.6,3289.1,APXMIDP
2025-10-07T07:00:00Z,APXMIDP,2025-10-07,17,102.3,2873.05,APXMIDP
2025-10-07T06:30:00Z,APXMIDP,2025-10-07,16,105.26,2193.55,APXMIDP
2025-10-07T06:00:00Z,APXMIDP,2025-10-07,15,84.88,2628.1,APXMIDP
2025-10-07T05:30:00Z,APXMIDP,2025-10-07,14,77.29,2328.9,APXMIDP
2025-10-07T05:00:00Z,APXMIDP,2025-10-07,13,78.24,2328.95,APXMIDP
2025-10-07T04:30:00Z,APXMIDP,2025-10-07,12,72.78,2065.0,APXMIDP
2025-10-07T04:00:00Z,APXMIDP,2025-10-07,11,74.7,1833.7,APXMIDP
2025-10-07T03:30:00Z,APXMIDP,2025-10-07,10,64.53,1913.6,APXMIDP
2025-10-07T03:00:00Z,APXMIDP,2025-10-07,9,65.4,1988.45,APXMIDP
2025-10-07T02:30:00Z,APXMIDP,2025-10-07,8,63.43,1591.25,APXMIDP
2025-10-07T02:00:00Z,APXMIDP,2025-10-07,7,66.4,1787.3,APXMIDP
2025-10-07T01:30:00Z,APXMIDP,2025-10-07,6,69.97,1915.6,APXMIDP
2025-10-07T01:00:00Z,APXMIDP,2025-10-07,5,70.64,1841.85,APXMIDP
2025-10-07T00:30:00Z,APXMIDP,2025-10-07,4,74.57,1888.05,APXMIDP
2025-10-07T00:00:00Z,APXMIDP,2025-10-07,3,76.87,1929.1,APXMIDP
2025-10-06T23:30:00Z,APXMIDP,2025-10-07,2,64.48,2017.05,APXMIDP
2025-10-06T23:00:00Z,APXMIDP,2025-10-07,1,82.81,1973.35,APXMIDP
