DATETIME,provider,price_GBP_per_MWh,volume_MWh
2025-01-29 09:00:00,APXMIDP,116.66,2843.25
2025-01-29 09:30:00,APXMIDP,113.56,2679.5
2025-01-29 10:00:00,APXMIDP,114.91,2440.1
2025-01-29 10:30:00,APXMIDP,114.81,2661.0
2025-01-29 11:00:00,APXMIDP,116.91,2693.45
2025-01-29 11:30:00,APXMIDP,111.87,3454.25
2025-01-29 12:00:00,APXMIDP,109.37,3290.75
2025-01-29 12:30:00,APXMIDP,103.69,3553.5
2025-01-29 13:00:00,APXMIDP,102.59,3266.85
2025-01-29 13:30:00,APXMIDP,104.87,3338.6
2025-01-29 14:00:00,APXMIDP,109.07,3598.2
2025-01-29 14:30:00,APXMIDP,111.33,3229.6
2025-01-29 15:00:00,APXMIDP,116.39,3667.95
2025-01-29 15:30:00,APXMIDP,121.07,3253.8
2025-01-29 16:00:00,APXMIDP,124.13,3307.45
2025-01-29 16:30:00,APXMIDP,133.48,3424.15
2025-01-29 17:00:00,APXMIDP,137.76,2999.9
2025-01-29 17:30:00,APXMIDP,139.75,3796.1
2025-01-29 18:00:00,APXMIDP,132.48,3157.45
2025-01-29 18:30:00,APXMIDP,132.27,3158.3
2025-01-29 19:00:00,APXMIDP,127.69,2914.15
2025-01-29 19:30:00,APXMIDP,114.97,2682.85
2025-01-29 20:00:00,APXMIDP,115.62,2892.95
2025-01-29 20:30:00,APXMIDP,119.29,3055.05
2025-01-29 21:00:00,APXMIDP,109.62,2563.85
2025-01-29 21:30:00,APXMIDP,111.35,2683.8
2025-01-29 22:00:00,APXMIDP,110.49,2983.45
2025-01-29 22:30:00,APXMIDP,104.88,3541.85
2025-01-29 23:00:00,APXMIDP,98.94,1940.5
2025-01-29 23:30:00,APXMIDP,91.74,1939.85
2025-01-30 00:00:00,APXMIDP,97.52,2044.05
2025-01-30 00:30:00,APXMIDP,108.73,1961.8
2025-01-30 01:00:00,APXMIDP,96.58,2226.8
2025-01-30 01:30:00,APXMIDP,94.36,2470.85
2025-01-30 02:00:00,APXMIDP,94.28,2825.1
2025-01-30 02:30:00,APXMIDP,90.97,2765.0
2025-01-30 03:00:00,APXMIDP,93.9,2626.0
2025-01-30 03:30:00,APXMIDP,85.52,2491.95
2025-01-30 04:00:00,APXMIDP,80.26,2512.3
2025-01-30 04:30:00,APXMIDP,80.16,2443.5
2025-01-30 05:00:00,APXMIDP,88.45,1944.1
2025-01-30 05:30:00,APXMIDP,81.14,1930.15
2025-01-30 06:00:00,APXMIDP,94.8,1956.5
2025-01-30 06:30:00,APXMIDP,89.15,3200.35
2025-01-30 07:00:00,APXMIDP,110.42,2988.2
2025-01-30 07:30:00,APXMIDP,119.88,2978.3
2025-01-30 08:00:00,APXMIDP,117.54,3007.25
2025-01-30 08:30:00,APXMIDP,115.35,3337.35
2025-01-30 09:00:00,APXMIDP,98.19,2436.05
2025-01-30 09:30:00,APXMIDP,104.39,3256.7
2025-01-30 10:00:00,APXMIDP,105.77,3351.5
2025-01-30 10:30:00,APXMIDP,99.52,3887.5
2025-01-30 11:00:00,APXMIDP,98.88,3492.9
2025-01-30 11:30:00,APXMIDP,97.17,3847.15
2025-01-30 12:00:00,APXMIDP,96.38,3602.5
2025-01-30 12:30:00,APXMIDP,96.54,3607.0
2025-01-30 13:00:00,APXMIDP,98.38,3113.9
2025-01-30 13:30:00,APXMIDP,98.06,3159.6
2025-01-30 14:00:00,APXMIDP,98.56,3501.0
2025-01-30 14:30:00,APXMIDP,102.49,3258.5
2025-01-30 15:00:00,APXMIDP,132.42,3498.65
2025-01-30 15:30:00,APXMIDP,135.53,3619.65
2025-01-30 16:00:00,APXMIDP,140.02,3108.4
2025-01-30 16:30:00,APXMIDP,147.39,3355.1
2025-01-30 17:00:00,APXMIDP,160.58,3223.25
2025-01-30 17:30:00,APXMIDP,165.2,3820.95
2025-01-30 18:00:00,APXMIDP,162.94,3430.15
2025-01-30 18:30:00,APXMIDP,161.52,3500.2
2025-01-30 19:00:00,APXMIDP,161.53,3533.2
2025-01-30 19:30:00,APXMIDP,151.03,3025.5
2025-01-30 20:00:00,APXMIDP,145.3,2665.45
2025-01-30 20:30:00,APXMIDP,126.17,2180.75
2025-01-30 21:00:00,APXMIDP,121.07,2908.3
2025-01-30 21:30:00,APXMIDP,111.69,2862.1
2025-01-30 22:00:00,APXMIDP,108.89,3475.55
2025-01-30 22:30:00,APXMIDP,109.36,3463.3
2025-01-30 23:00:00,APXMIDP,120.59,2037.8
2025-01-30 23:30:00,APXMIDP,113.64,2196.85
2025-01-31 00:00:00,APXMIDP,110.29,2013.0
2025-01-31 00:30:00,APXMIDP,116.73,1927.7
2025-01-31 01:00:00,APXMIDP,119.73,1717.5
2025-01-31 01:30:00,APXMIDP,118.84,1977.65
2025-01-31 02:00:00,APXMIDP,118.95,1501.9
2025-01-31 02:30:00,APXMIDP,124.49,1867.3
2025-01-31 03:00:00,APXMIDP,115.74,2155.3
2025-01-31 03:30:00,APXMIDP,119.55,2468.2
2025-01-31 04:00:00,APXMIDP,114.74,2215.7
2025-01-31 04:30:00,APXMIDP,111.48,2760.45
2025-01-31 05:00:00,APXMIDP,118.03,2152.7
2025-01-31 05:30:00,APXMIDP,107.51,2535.4
2025-01-31 06:00:00,APXMIDP,125.5,1758.8
2025-01-31 06:30:00,APXMIDP,113.7,2481.2
2025-01-31 07:00:00,APXMIDP,131.69,2168.5
2025-01-31 07:30:00,APXMIDP,142.26,2108.15
2025-01-31 08:00:00,APXMIDP,132.13,3215.65
2025-01-31 08:30:00,APXMIDP,133.96,3500.0
2025-01-31 09:00:00,APXMIDP,121.58,2843.75
2025-01-31 09:30:00,APXMIDP,122.2,2998.8
2025-01-31 10:00:00,APXMIDP,126.59,3058.0
2025-01-31 10:30:00,APXMIDP,122.89,2977.6
2025-01-31 11:00:00,APXMIDP,118.28,2714.75
2025-01-31 11:30:00,APXMIDP,122.73,2978.05
2025-01-31 12:00:00,APXMIDP,126.7,3404.55
2025-01-31 12:30:00,APXMIDP,119.21,3520.4
2025-01-31 13:00:00,APXMIDP,115.1,3612.8
2025-01-31 13:30:00,APXMIDP,111.91,3682.35
2025-01-31 14:00:00,APXMIDP,110.24,3735.1
2025-01-31 14:30:00,APXMIDP,116.66,4188.35
2025-01-31 15:00:00,APXMIDP,132.2,3705.65
2025-01-31 15:30:00,APXMIDP,137.49,3599.5
2025-01-31 16:00:00,APXMIDP,137.25,3881.25
2025-01-31 16:30:00,APXMIDP,141.53,4014.85
2025-01-31 17:00:00,APXMIDP,146.07,3951.35
2025-01-31 17:30:00,APXMIDP,145.81,4278.3
2025-01-31 18:00:00,APXMIDP,148.42,3943.75
2025-01-31 18:30:00,APXMIDP,145.6,3711.05
2025-01-31 19:00:00,APXMIDP,142.78,3333.05
2025-01-31 19:30:00,APXMIDP,142.08,3191.15
2025-01-31 20:00:00,APXMIDP,134.71,3680.2
2025-01-31 20:30:00,APXMIDP,117.08,3070.05
2025-01-31 21:00:00,APXMIDP,122.33,2790.0
2025-01-31 21:30:00,APXMIDP,122.78,2925.5
2025-01-31 22:00:00,APXMIDP,120.82,2326.7
2025-01-31 22:30:00,APXMIDP,110.68,2242.65
2025-01-31 23:00:00,APXMIDP,111.15,1628.55
2025-01-31 23:30:00,APXMIDP,121.27,1088.4
2025-02-01 00:00:00,APXMIDP,116.34,907.45
2025-02-01 00:30:00,APXMIDP,116.17,1051.5
2025-02-01 01:00:00,APXMIDP,109.65,1338.2
2025-02-01 01:30:00,APXMIDP,102.7,1241.55
2025-02-01 02:00:00,APXMIDP,100.13,1035.0
2025-02-01 02:30:00,APXMIDP,98.3,1305.85
2025-02-01 03:00:00,APXMIDP,98.36,1569.85
2025-02-01 03:30:00,APXMIDP,96.85,1537.4
2025-02-01 04:00:00,APXMIDP,96.2,1681.65
2025-02-01 04:30:00,APXMIDP,94.9,1611.75
2025-02-01 05:00:00,APXMIDP,101.04,1783.55
2025-02-01 05:30:00,APXMIDP,95.27,1813.2
2025-02-01 06:00:00,APXMIDP,104.28,1942.75
2025-02-01 06:30:00,APXMIDP,112.43,1909.65
2025-02-01 07:00:00,APXMIDP,126.09,1592.6
2025-02-01 07:30:00,APXMIDP,131.6,2167.5
2025-02-01 08:00:00,APXMIDP,130.16,1820.05
2025-02-01 08:30:00,APXMIDP,133.56,2387.75
2025-02-01 09:00:00,APXMIDP,121.64,2021.55
2025-02-01 09:30:00,APXMIDP,120.88,2070.7
2025-02-01 10:00:00,APXMIDP,109.16,1738.25
2025-02-01 10:30:00,APXMIDP,108.5,2381.45
2025-02-01 11:00:00,APXMIDP,101.06,2148.55
2025-02-01 11:30:00,APXMIDP,99.72,2451.9
2025-02-01 12:00:00,APXMIDP,97.14,2165.85
2025-02-01 12:30:00,APXMIDP,99.94,2807.95
2025-02-01 13:00:00,APXMIDP,107.41,3093.3
2025-02-01 13:30:00,APXMIDP,106.5,2995.6
2025-02-01 14:00:00,APXMIDP,108.52,3167.2
2025-02-01 14:30:00,APXMIDP,106.77,3713.4
2025-02-01 15:00:00,APXMIDP,127.89,1948.15
2025-02-01 15:30:00,APXMIDP,124.94,2670.4
2025-02-01 16:00:00,APXMIDP,125.16,2048.85
2025-02-01 16:30:00,APXMIDP,129.72,2130.2
2025-02-01 17:00:00,APXMIDP,130.13,2246.1
2025-02-01 17:30:00,APXMIDP,128.83,2470.5
2025-02-01 18:00:00,APXMIDP,133.91,2573.7
2025-02-01 18:30:00,APXMIDP,132.89,2291.45
2025-02-01 19:00:00,APXMIDP,128.04,1978.15
2025-02-01 19:30:00,APXMIDP,121.71,2190.1
2025-02-01 20:00:00,APXMIDP,117.25,1987.8
2025-02-01 20:30:00,APXMIDP,114.5,2001.85
2025-02-01 21:00:00,APXMIDP,115.89,2378.0
2025-02-01 21:30:00,APXMIDP,114.92,2370.8
2025-02-01 22:00:00,APXMIDP,108.3,2518.95
2025-02-01 22:30:00,APXMIDP,106.16,2698.75
2025-02-01 23:00:00,APXMIDP,93.23,1428.85
2025-02-01 23:30:00,APXMIDP,99.88,1450.85
2025-02-02 00:00:00,APXMIDP,101.93,1517.65
2025-02-02 00:30:00,APXMIDP,108.56,1506.0
2025-02-02 01:00:00,APXMIDP,104.75,1462.5
2025-02-02 01:30:00,APXMIDP,104.54,1617.7
2025-02-02 02:00:00,APXMIDP,105.43,1746.35
2025-02-02 02:30:00,APXMIDP,104.04,2020.95
2025-02-02 03:00:00,APXMIDP,104.6,1940.05
2025-02-02 03:30:00,APXMIDP,97.56,1938.8
2025-02-02 04:00:00,APXMIDP,99.79,2089.8
2025-02-02 04:30:00,APXMIDP,97.87,2207.25
2025-02-02 05:00:00,APXMIDP,105.22,2410.05
2025-02-02 05:30:00,APXMIDP,103.49,2349.2
2025-02-02 06:00:00,APXMIDP,104.39,2514.7
2025-02-02 06:30:00,APXMIDP,94.86,2691.15
2025-02-02 07:00:00,APXMIDP,100.4,2713.05
2025-02-02 07:30:00,APXMIDP,103.88,2774.95
2025-02-02 08:00:00,APXMIDP,105.33,2525.15
2025-02-02 08:30:00,APXMIDP,116.71,2595.45
2025-02-02 09:00:00,APXMIDP,105.18,2485.95
2025-02-02 09:30:00,APXMIDP,107.78,2710.45
2025-02-02 10:00:00,APXMIDP,93.83,2839.7
2025-02-02 10:30:00,APXMIDP,94.54,3846.0
2025-02-02 11:00:00,APXMIDP,78.99,3136.25
2025-02-02 11:30:00,APXMIDP,87.09,4233.8
2025-02-02 12:00:00,APXMIDP,95.08,4142.2
2025-02-02 12:30:00,APXMIDP,92.46,4183.75
2025-02-02 13:00:00,APXMIDP,101.13,4584.4
2025-02-02 13:30:00,APXMIDP,103.88,4132.2
2025-02-02 14:00:00,APXMIDP,103.35,4476.95
2025-02-02 14:30:00,APXMIDP,102.49,4595.65
2025-02-02 15:00:00,APXMIDP,119.45,3924.65
2025-02-02 15:30:00,APXMIDP,123.69,3429.8
2025-02-02 16:00:00,APXMIDP,126.91,3358.1
2025-02-02 16:30:00,APXMIDP,145.8,3249.75
2025-02-02 17:00:00,APXMIDP,146.36,3334.65
2025-02-02 17:30:00,APXMIDP,144.47,3089.45
2025-02-02 18:00:00,APXMIDP,146.44,3370.0
2025-02-02 18:30:00,APXMIDP,141.33,2960.2
2025-02-02 19:00:00,APXMIDP,141.33,2438.95
2025-02-02 19:30:00,APXMIDP,122.42,2162.5
2025-02-02 20:00:00,APXMIDP,133.38,2863.25
2025-02-02 20:30:00,APXMIDP,118.64,2914.4
2025-02-02 21:00:00,APXMIDP,108.31,2346.0
2025-02-02 21:30:00,APXMIDP,114.25,2586.8
2025-02-02 22:00:00,APXMIDP,120.84,2260.25
2025-02-02 22:30:00,APXMIDP,115.89,2516.3
2025-02-02 23:00:00,APXMIDP,102.15,1364.6
2025-02-02 23:30:00,APXMIDP,107.23,1703.45
2025-02-03 00:00:00,APXMIDP,103.3,1760.55
2025-02-03 00:30:00,APXMIDP,101.03,1641.2
2025-02-03 01:00:00,APXMIDP,99.06,1693.7
2025-02-03 01:30:00,APXMIDP,99.54,1846.0
2025-02-03 02:00:00,APXMIDP,98.78,2185.15
2025-02-03 02:30:00,APXMIDP,96.64,1840.4
2025-02-03 03:00:00,APXMIDP,91.4,1798.55
2025-02-03 03:30:00,APXMIDP,93.37,1901.05
2025-02-03 04:00:00,APXMIDP,96.9,1929.9
2025-02-03 04:30:00,APXMIDP,91.08,1731.6
2025-02-03 05:00:00,APXMIDP,99.41,1949.35
2025-02-03 05:30:00,APXMIDP,97.6,2236.65
2025-02-03 06:00:00,APXMIDP,99.08,1617.15
2025-02-03 06:30:00,APXMIDP,108.52,1687.3
2025-02-03 07:00:00,APXMIDP,145.9,1524.3
2025-02-03 07:30:00,APXMIDP,158.77,2015.2
2025-02-03 08:00:00,APXMIDP,146.37,2084.85
2025-02-03 08:30:00,APXMIDP,145.6,2405.1
2025-02-03 09:00:00,APXMIDP,120.69,2034.7
2025-02-03 09:30:00,APXMIDP,109.52,2420.55
2025-02-03 10:00:00,APXMIDP,104.09,2407.15
2025-02-03 10:30:00,APXMIDP,104.57,2742.5
2025-02-03 11:00:00,APXMIDP,102.09,3451.8
2025-02-03 11:30:00,APXMIDP,103.73,3322.2
2025-02-03 12:00:00,APXMIDP,104.74,3577.35
2025-02-03 12:30:00,APXMIDP,99.68,3483.65
2025-02-03 13:00:00,APXMIDP,99.97,3088.75
2025-02-03 13:30:00,APXMIDP,99.37,3345.1
2025-02-03 14:00:00,APXMIDP,99.11,3398.2
2025-02-03 14:30:00,APXMIDP,97.11,3261.6
2025-02-03 15:00:00,APXMIDP,106.35,2556.85
2025-02-03 15:30:00,APXMIDP,102.77,2611.3
2025-02-03 16:00:00,APXMIDP,111.42,2699.95
2025-02-03 16:30:00,APXMIDP,122.34,2852.95
2025-02-03 17:00:00,APXMIDP,132.47,2501.05
2025-02-03 17:30:00,APXMIDP,129.52,3071.8
2025-02-03 18:00:00,APXMIDP,126.66,3048.25
2025-02-03 18:30:00,APXMIDP,125.22,2833.35
2025-02-03 19:00:00,APXMIDP,122.89,3382.0
2025-02-03 19:30:00,APXMIDP,119.52,3033.0
2025-02-03 20:00:00,APXMIDP,109.77,2608.75
2025-02-03 20:30:00,APXMIDP,114.55,3323.1
2025-02-03 21:00:00,APXMIDP,112.16,2992.0
2025-02-03 21:30:00,APXMIDP,113.07,3455.6
2025-02-03 22:00:00,APXMIDP,109.88,2906.8
2025-02-03 22:30:00,APXMIDP,106.76,3267.55
2025-02-03 23:00:00,APXMIDP,96.13,1790.3
2025-02-03 23:30:00,APXMIDP,86.71,1782.5
2025-02-04 00:00:00,APXMIDP,94.18,1967.1
2025-02-04 00:30:00,APXMIDP,101.0,2279.85
2025-02-04 01:00:00,APXMIDP,94.59,1875.85
2025-02-04 01:30:00,APXMIDP,86.29,1973.05
2025-02-04 02:00:00,APXMIDP,83.93,1811.8
2025-02-04 02:30:00,APXMIDP,89.14,2212.3
2025-02-04 03:00:00,APXMIDP,93.41,1930.35
2025-02-04 03:30:00,APXMIDP,91.64,1883.1
2025-02-04 04:00:00,APXMIDP,91.63,2033.65
2025-02-04 04:30:00,APXMIDP,93.01,1917.55
2025-02-04 05:00:00,APXMIDP,108.12,1807.3
2025-02-04 05:30:00,APXMIDP,106.18,2365.05
2025-02-04 06:00:00,APXMIDP,109.99,3089.25
2025-02-04 06:30:00,APXMIDP,112.08,2157.9
2025-02-04 07:00:00,APXMIDP,139.88,3014.2
2025-02-04 07:30:00,APXMIDP,150.94,3397.55
2025-02-04 08:00:00,APXMIDP,136.05,2763.5
2025-02-04 08:30:00,APXMIDP,134.49,3161.5
2025-02-04 09:00:00,APXMIDP,121.44,2900.8
2025-02-04 09:30:00,APXMIDP,117.58,2871.25
2025-02-04 10:00:00,APXMIDP,118.09,2993.65
2025-02-04 10:30:00,APXMIDP,116.97,3146.2
2025-02-04 11:00:00,APXMIDP,103.42,3608.1
2025-02-04 11:30:00,APXMIDP,108.37,3511.75
2025-02-04 12:00:00,APXMIDP,107.52,3362.0
2025-02-04 12:30:00,APXMIDP,105.45,3366.5
2025-02-04 13:00:00,APXMIDP,114.77,3330.15
2025-02-04 13:30:00,APXMIDP,118.85,3419.0
2025-02-04 14:00:00,APXMIDP,115.76,3522.95
2025-02-04 14:30:00,APXMIDP,111.08,3477.9
2025-02-04 15:00:00,APXMIDP,116.06,3796.3
2025-02-04 15:30:00,APXMIDP,114.78,3155.6
2025-02-04 16:00:00,APXMIDP,119.47,3007.75
2025-02-04 16:30:00,APXMIDP,119.93,3109.4
2025-02-04 17:00:00,APXMIDP,131.61,3409.5
2025-02-04 17:30:00,APXMIDP,135.84,3708.6
2025-02-04 18:00:00,APXMIDP,131.6,3561.1
2025-02-04 18:30:00,APXMIDP,133.07,3545.55
2025-02-04 19:00:00,APXMIDP,130.08,3453.85
2025-02-04 19:30:00,APXMIDP,127.56,2771.9
2025-02-04 20:00:00,APXMIDP,119.65,3309.5
2025-02-04 20:30:00,APXMIDP,117.79,3082.7
2025-02-04 21:00:00,APXMIDP,111.64,2902.95
2025-02-04 21:30:00,APXMIDP,116.1,2579.75
2025-02-04 22:00:00,APXMIDP,109.53,2908.0
2025-02-04 22:30:00,APXMIDP,104.18,2855.4
2025-02-04 23:00:00,APXMIDP,109.92,2188.4
2025-02-04 23:30:00,APXMIDP,103.76,2733.2
2025-02-05 00:00:00,APXMIDP,104.16,2369.4
2025-02-05 00:30:00,APXMIDP,104.97,2486.4
2025-02-05 01:00:00,APXMIDP,95.94,2747.05
2025-02-05 01:30:00,APXMIDP,97.22,2931.35
2025-02-05 02:00:00,APXMIDP,93.81,3056.95
2025-02-05 02:30:00,APXMIDP,99.69,3019.9
2025-02-05 03:00:00,APXMIDP,105.57,2243.8
2025-02-05 03:30:00,APXMIDP,103.89,2462.75
2025-02-05 04:00:00,APXMIDP,108.39,2390.45
2025-02-05 04:30:00,APXMIDP,105.38,2568.5
2025-02-05 05:00:00,APXMIDP,120.65,1986.2
2025-02-05 05:30:00,APXMIDP,111.76,2120.2
2025-02-05 06:00:00,APXMIDP,124.8,2338.6
2025-02-05 06:30:00,APXMIDP,121.5,2979.0
2025-02-05 07:00:00,APXMIDP,137.5,2388.0
2025-02-05 07:30:00,APXMIDP,151.19,2248.55
2025-02-05 08:00:00,APXMIDP,134.92,2318.75
2025-02-05 08:30:00,APXMIDP,137.45,2099.9
2025-02-05 09:00:00,APXMIDP,133.8,2634.3
2025-02-05 09:30:00,APXMIDP,133.37,2719.75
2025-02-05 10:00:00,APXMIDP,133.15,2749.75
2025-02-05 10:30:00,APXMIDP,130.9,2767.1
2025-02-05 11:00:00,APXMIDP,125.1,2622.0
2025-02-05 11:30:00,APXMIDP,118.64,3100.6
2025-02-05 12:00:00,APXMIDP,110.51,3585.65
2025-02-05 12:30:00,APXMIDP,109.8,3331.15
2025-02-05 13:00:00,APXMIDP,111.84,3567.5
2025-02-05 13:30:00,APXMIDP,110.06,3650.45
2025-02-05 14:00:00,APXMIDP,115.18,3684.25
2025-02-05 14:30:00,APXMIDP,114.71,4214.0
2025-02-05 15:00:00,APXMIDP,136.8,2540.0
2025-02-05 15:30:00,APXMIDP,142.16,2799.65
2025-02-05 16:00:00,APXMIDP,130.7,3167.4
2025-02-05 16:30:00,APXMIDP,141.52,3086.25
2025-02-05 17:00:00,APXMIDP,158.79,2842.7
2025-02-05 17:30:00,APXMIDP,158.4,3624.95
2025-02-05 18:00:00,APXMIDP,157.24,3286.1
2025-02-05 18:30:00,APXMIDP,157.76,3117.45
2025-02-05 19:00:00,APXMIDP,147.18,2513.65
2025-02-05 19:30:00,APXMIDP,145.39,2196.8
2025-02-05 20:00:00,APXMIDP,140.35,2304.8
2025-02-05 20:30:00,APXMIDP,134.04,2053.0
2025-02-05 21:00:00,APXMIDP,122.18,2206.4
2025-02-05 21:30:00,APXMIDP,116.06,2081.1
2025-02-05 22:00:00,APXMIDP,118.73,1918.55
2025-02-05 22:30:00,APXMIDP,109.47,2517.5
2025-02-05 23:00:00,APXMIDP,106.15,1169.15
2025-02-05 23:30:00,APXMIDP,102.47,1412.45
2025-02-06 00:00:00,APXMIDP,97.3,1760.3
2025-02-06 00:30:00,APXMIDP,108.71,1941.2
2025-02-06 01:00:00,APXMIDP,104.3,1937.3
2025-02-06 01:30:00,APXMIDP,103.48,2333.75
2025-02-06 02:00:00,APXMIDP,102.29,2471.85
2025-02-06 02:30:00,APXMIDP,96.18,2770.75
2025-02-06 03:00:00,APXMIDP,102.86,2490.2
2025-02-06 03:30:00,APXMIDP,103.36,2523.7
2025-02-06 04:00:00,APXMIDP,107.15,2062.4
2025-02-06 04:30:00,APXMIDP,101.17,2084.9
2025-02-06 05:00:00,APXMIDP,102.34,2007.75
2025-02-06 05:30:00,APXMIDP,94.74,2424.65
2025-02-06 06:00:00,APXMIDP,133.65,2584.7
2025-02-06 06:30:00,APXMIDP,146.44,1976.5
2025-02-06 07:00:00,APXMIDP,166.34,2108.35
2025-02-06 07:30:00,APXMIDP,172.57,2588.95
2025-02-06 08:00:00,APXMIDP,133.25,2556.45
2025-02-06 08:30:00,APXMIDP,131.11,2760.5
2025-02-06 09:00:00,APXMIDP,129.67,2826.65
2025-02-06 09:30:00,APXMIDP,117.77,3056.0
2025-02-06 10:00:00,APXMIDP,118.88,3122.85
2025-02-06 10:30:00,APXMIDP,116.27,3250.8
2025-02-06 11:00:00,APXMIDP,110.08,3348.4
2025-02-06 11:30:00,APXMIDP,104.5,3046.75
2025-02-06 12:00:00,APXMIDP,105.37,2743.05
2025-02-06 12:30:00,APXMIDP,103.13,2528.85
2025-02-06 13:00:00,APXMIDP,101.7,3285.85
2025-02-06 13:30:00,APXMIDP,100.99,3124.0
2025-02-06 14:00:00,APXMIDP,101.9,3000.3
2025-02-06 14:30:00,APXMIDP,101.38,2964.85
2025-02-06 15:00:00,APXMIDP,107.59,2496.85
2025-02-06 15:30:00,APXMIDP,111.59,2147.95
2025-02-06 16:00:00,APXMIDP,119.58,2410.25
2025-02-06 16:30:00,APXMIDP,128.3,2724.25
2025-02-06 17:00:00,APXMIDP,144.29,3228.0
2025-02-06 17:30:00,APXMIDP,148.73,3324.75
2025-02-06 18:00:00,APXMIDP,139.95,3622.3
2025-02-06 18:30:00,APXMIDP,135.44,3586.7
2025-02-06 19:00:00,APXMIDP,121.69,2349.3
2025-02-06 19:30:00,APXMIDP,119.98,2773.25
2025-02-06 20:00:00,APXMIDP,120.71,2533.9
2025-02-06 20:30:00,APXMIDP,126.57,2533.25
2025-02-06 21:00:00,APXMIDP,125.46,2411.35
2025-02-06 21:30:00,APXMIDP,121.49,2630.95
2025-02-06 22:00:00,APXMIDP,115.79,2442.15
2025-02-06 22:30:00,APXMIDP,121.16,2783.3
2025-02-06 23:00:00,APXMIDP,104.43,1847.65
2025-02-06 23:30:00,APXMIDP,100.68,1962.5
2025-02-07 00:00:00,APXMIDP,101.79,2246.95
2025-02-07 00:30:00,APXMIDP,105.17,1715.4
2025-02-07 01:00:00,APXMIDP,99.49,1942.6
2025-02-07 01:30:00,APXMIDP,99.19,1803.75
2025-02-07 02:00:00,APXMIDP,98.12,2160.9
2025-02-07 02:30:00,APXMIDP,95.75,1832.9
2025-02-07 03:00:00,APXMIDP,90.96,1621.7
2025-02-07 03:30:00,APXMIDP,89.4,1993.85
2025-02-07 04:00:00,APXMIDP,91.71,1924.95
2025-02-07 04:30:00,APXMIDP,90.07,2002.1
2025-02-07 05:00:00,APXMIDP,93.55,2429.8
2025-02-07 05:30:00,APXMIDP,98.6,2547.5
2025-02-07 06:00:00,APXMIDP,112.43,2427.1
2025-02-07 06:30:00,APXMIDP,120.1,3011.45
2025-02-07 07:00:00,APXMIDP,125.38,2928.35
2025-02-07 07:30:00,APXMIDP,123.39,3160.5
2025-02-07 08:00:00,APXMIDP,124.49,2620.6
2025-02-07 08:30:00,APXMIDP,121.15,2641.55
2025-02-07 09:00:00,APXMIDP,97.67,1774.7
2025-02-07 09:30:00,APXMIDP,97.72,2664.45
2025-02-07 10:00:00,APXMIDP,113.48,2550.55
2025-02-07 10:30:00,APXMIDP,114.24,2360.8
2025-02-07 11:00:00,APXMIDP,117.81,3165.75
2025-02-07 11:30:00,APXMIDP,113.61,3439.9
2025-02-07 12:00:00,APXMIDP,112.33,2725.75
2025-02-07 12:30:00,APXMIDP,115.9,2826.1
2025-02-07 13:00:00,APXMIDP,119.7,3451.65
2025-02-07 13:30:00,APXMIDP,117.69,3207.45
2025-02-07 14:00:00,APXMIDP,118.49,2899.7
2025-02-07 14:30:00,APXMIDP,119.5,2838.05
2025-02-07 15:00:00,APXMIDP,121.43,2313.9
2025-02-07 15:30:00,APXMIDP,129.42,2214.7
2025-02-07 16:00:00,APXMIDP,127.81,2312.4
2025-02-07 16:30:00,APXMIDP,131.75,2327.4
2025-02-07 17:00:00,APXMIDP,132.9,2204.9
2025-02-07 17:30:00,APXMIDP,134.6,2517.6
2025-02-07 18:00:00,APXMIDP,136.84,2337.55
2025-02-07 18:30:00,APXMIDP,134.8,2415.7
2025-02-07 19:00:00,APXMIDP,130.43,2166.05
2025-02-07 19:30:00,APXMIDP,121.14,2057.7
2025-02-07 20:00:00,APXMIDP,120.8,1813.4
2025-02-07 20:30:00,APXMIDP,108.89,1841.2
2025-02-07 21:00:00,APXMIDP,113.83,2011.8
2025-02-07 21:30:00,APXMIDP,112.53,2054.55
2025-02-07 22:00:00,APXMIDP,112.62,2057.45
2025-02-07 22:30:00,APXMIDP,114.29,2736.15
2025-02-07 23:00:00,APXMIDP,97.45,1847.65
2025-02-07 23:30:00,APXMIDP,92.57,1509.8
2025-02-08 00:00:00,APXMIDP,96.88,1968.8
2025-02-08 00:30:00,APXMIDP,92.66,2251.45
2025-02-08 01:00:00,APXMIDP,89.84,2235.45
2025-02-08 01:30:00,APXMIDP,91.79,2112.2
2025-02-08 02:00:00,APXMIDP,103.0,2007.4
2025-02-08 02:30:00,APXMIDP,100.22,2006.85
2025-02-08 03:00:00,APXMIDP,105.8,1415.85
2025-02-08 03:30:00,APXMIDP,112.18,1692.75
2025-02-08 04:00:00,APXMIDP,112.19,1668.5
2025-02-08 04:30:00,APXMIDP,115.81,1638.25
2025-02-08 05:00:00,APXMIDP,122.57,2032.75
2025-02-08 05:30:00,APXMIDP,121.82,2007.35
2025-02-08 06:00:00,APXMIDP,119.7,2032.1
2025-02-08 06:30:00,APXMIDP,113.97,3147.2
2025-02-08 07:00:00,APXMIDP,114.32,3112.3
2025-02-08 07:30:00,APXMIDP,125.0,3061.1
2025-02-08 08:00:00,APXMIDP,120.68,2986.35
2025-02-08 08:30:00,APXMIDP,122.19,3319.55
2025-02-08 09:00:00,APXMIDP,133.34,2874.95
