DATETIME,GAS,COAL,NUCLEAR,WIND,WIND_EMB,HYDRO,IMPORTS,BIOMASS,OTHER,SOLAR,STORAGE,GENERATION,CARBON_INTENSITY,LOW_CARBON,ZERO_CARBON,RENEWABLE,FOSSIL,GAS_perc,COAL_perc,NUCLEAR_perc,WIND_perc,WIND_EMB_perc,HYDRO_perc,IMPORTS_perc,BIOMASS_perc,OTHER_perc,SOLAR_perc,STORAGE_perc,GENERATION_perc,LOW_CARBON_perc,ZERO_CARBON_perc,RENEWABLE_perc,FOSSIL_perc,_DATE,REP_SEASON,REP_KIND,provider,price_GBP_per_MWh,volume_MWh,wholesale_price_GBP_per_MWh,delivered_uplift_GBP_per_MWh,grid_purchase_price_GBP_per_MWh,grid_purchase_price_GBP_per_kWh,price_source,price_provider_selected
2025-06-16 00:30:00,2990.0,0.0,4149.0,6814.0,1181.0,115.0,4596.0,2452.0,431.0,0.0,0.0,22728.0,74.0,14711.0,13550.0,8110.0,2990.0,13.2,0.0,18.3,30.0,5.2,0.5,20.2,10.8,1.9,0.0,0.0,100.0,64.7,82.6,35.7,13.2,2025-06-16,Summer,avg,APXMIDP,63.59,1562.8,63.59,0.0,63.59,0.06359000000000001,Elexon BMRS Market Index Data,APXMIDP
2025-06-16 01:00:00,3122.0,0.0,4159.0,6620.0,1216.0,115.0,4510.0,2607.0,497.0,0.0,0.0,22846.0,78.0,14717.0,13502.0,7951.0,3122.0,13.7,0.0,18.2,29.0,5.3,0.5,19.7,11.4,2.2,0.0,0.0,100.0,64.4,81.8,34.8,13.7,2025-06-16,Summer,avg,APXMIDP,67.17,1971.0,67.17,0.0,67.17,0.06717000000000001,Elexon BMRS Market Index Data,APXMIDP
2025-06-16 01:30:00,3271.0,0.0,4169.0,6916.0,1276.0,115.0,4510.0,2492.0,189.0,0.0,0.0,22938.0,75.0,14968.0,13693.0,8307.0,3271.0,14.3,0.0,18.2,30.2,5.6,0.5,19.7,10.9,0.8,0.0,0.0,100.0,65.3,82.6,36.2,14.3,2025-06-16,Summer,avg,APXMIDP,67.48,1831.25,67.48,0.0,67.48,0.06748,Elexon BMRS Market Index Data,APXMIDP
2025-06-16 02:00:00,3192.0,0.0,4169.0,7100.0,1339.0,113.0,4550.0,2549.0,100.0,0.0,0.0,23112.0,72.0,15270.0,13932.0,8552.0,3192.0,13.8,0.0,18.0,30.7,5.8,0.5,19.7,11.0,0.4,0.0,0.0,100.0,66.1,83.5,37.0,13.8,2025-06-16,Summer,avg,APXMIDP,70.87,1703.6,70.87,0.0,70.87,0.07087,Elexon BMRS Market Index Data,APXMIDP
2025-06-16 02:30:00,3236.0,0.0,4160.0,6412.0,1378.0,94.0,4558.0,2801.0,367.0,0.0,0.0,23006.0,78.0,14845.0,13468.0,7884.0,3236.0,14.1,0.0,18.1,27.9,6.0,0.4,19.8,12.2,1.6,0.0,0.0,100.0,64.5,81.4,34.3,14.1,2025-06-16,Summer,avg,APXMIDP,69.03,1681.25,69.03,0.0,69.03,0.06903000000000001,Elexon BMRS Market Index Data,APXMIDP
2025-06-16 03:00:00,3497.0,0.0,4158.0,5909.0,1382.0,94.0,4604.0,2853.0,497.0,0.0,0.0,22994.0,85.0,14396.0,13064.0,7385.0,3497.0,15.2,0.0,18.1,25.7,6.0,0.4,20.0,12.4,2.2,0.0,0.0,100.0,62.6,79.8,32.1,15.2,2025-06-16,Summer,avg,APXMIDP,72.51,1777.35,72.51,0.0,72.51,0.07251,Elexon BMRS Market Index Data,APXMIDP
2025-06-16 03:30:00,3541.0,0.0,4170.0,5574.0,1349.0,101.0,4600.0,2839.0,432.0,0.0,0.0,22606.0,86.0,14033.0,12713.0,7024.0,3541.0,15.7,0.0,18.4,24.7,6.0,0.4,20.3,12.6,1.9,0.0,0.0,100.0,62.1,79.5,31.1,15.7,2025-06-16,Summer,avg,APXMIDP,78.46,2041.35,78.46,0.0,78.46,0.07845999999999999,Elexon BMRS Market Index Data,APXMIDP
2025-06-16 04:00:00,3873.0,0.0,4163.0,5689.0,1285.0,122.0,4446.0,2689.0,346.0,102.0,16.0,22731.0,89.0,14066.0,12788.0,7214.0,3873.0,17.0,0.0,18.3,25.0,5.7,0.5,19.6,11.8,1.5,0.4,0.1,100.0,61.9,79.8,31.7,17.0,2025-06-16,Summer,avg,APXMIDP,90.54,1416.7,90.54,0.0,90.54,0.09054000000000001,Elexon BMRS Market Index Data,APXMIDP
2025-06-16 04:30:00,4614.0,0.0,4158.0,5571.0,1198.0,124.0,4468.0,2701.0,356.0,494.0,122.0,23806.0,98.0,14368.0,12763.0,7509.0,4614.0,19.4,0.0,17.5,23.4,5.0,0.5,18.8,11.3,1.5,2.1,0.5,100.0,60.4,77.3,31.5,19.4,2025-06-16,Summer,avg,APXMIDP,92.28,1946.15,92.28,0.0,92.28,0.09228,Elexon BMRS Market Index Data,APXMIDP
2025-06-16 05:00:00,5521.0,0.0,4164.0,5262.0,1104.0,176.0,5148.0,2745.0,270.0,979.0,386.0,25755.0,104.0,14816.0,12781.0,7907.0,5521.0,21.4,0.0,16.2,20.4,4.3,0.7,20.0,10.7,1.0,3.8,1.5,100.0,57.5,74.0,30.7,21.4,2025-06-16,Summer,avg,APXMIDP,90.27,1899.5,90.27,0.0,90.27,0.09026999999999999,Elexon BMRS Market Index Data,APXMIDP
2025-06-16 05:30:00,5913.0,0.0,4159.0,4720.0,1024.0,195.0,5180.0,2845.0,926.0,1600.0,412.0,26974.0,113.0,14955.0,12446.0,7951.0,5913.0,21.9,0.0,15.4,17.5,3.8,0.7,19.2,10.5,3.4,5.9,1.5,100.0,55.4,69.6,29.5,21.9,2025-06-16,Summer,avg,APXMIDP,100.47,1874.65,100.47,0.0,100.47,0.10047,Elexon BMRS Market Index Data,APXMIDP
2025-06-16 06:00:00,5960.0,0.0,4161.0,4608.0,974.0,209.0,6276.0,2842.0,657.0,2626.0,418.0,28731.0,112.0,15838.0,12345.0,8835.0,5960.0,20.7,0.0,14.5,16.0,3.4,0.7,21.8,9.9,2.3,9.1,1.5,100.0,55.1,70.5,30.8,20.7,2025-06-16,Summer,avg,APXMIDP,104.32,1793.1,104.32,0.0,104.32,0.10432,Elexon BMRS Market Index Data,APXMIDP
2025-06-16 06:30:00,6141.0,0.0,4158.0,4555.0,973.0,209.0,6410.0,2849.0,1083.0,3604.0,462.0,30444.0,113.0,16810.0,12407.0,9803.0,6141.0,20.2,0.0,13.7,15.0,3.2,0.7,21.1,9.4,3.6,11.8,1.5,100.0,55.2,68.9,32.2,20.2,2025-06-16,Summer,avg,APXMIDP,107.06,1899.55,107.06,0.0,107.06,0.10706,Elexon BMRS Market Index Data,APXMIDP
2025-06-16 07:00:00,5998.0,0.0,4164.0,4196.0,1010.0,401.0,7154.0,2843.0,989.0,4716.0,346.0,31817.0,111.0,17676.0,12203.0,10669.0,5998.0,18.9,0.0,13.1,13.2,3.2,1.3,22.5,8.9,3.1,14.8,1.1,100.0,55.6,69.7,33.5,18.9,2025-06-16,Summer,avg,APXMIDP,108.16,1611.15,108.16,0.0,108.16,0.10815999999999999,Elexon BMRS Market Index Data,APXMIDP
2025-06-16 07:30:00,5962.0,0.0,4166.0,4073.0,1066.0,402.0,7168.0,2838.0,920.0,5784.0,170.0,32549.0,108.0,18499.0,11903.0,11495.0,5962.0,18.3,0.0,12.8,12.5,3.3,1.2,22.0,8.7,2.8,17.8,0.5,100.0,56.8,69.6,35.3,18.3,2025-06-16,Summer,avg,APXMIDP,105.94,1630.0,105.94,0.0,105.94,0.10593999999999999,Elexon BMRS Market Index Data,APXMIDP
2025-06-16 08:00:00,6081.0,0.0,4159.0,3997.0,1130.0,391.0,7172.0,2828.0,733.0,6539.0,238.0,33268.0,106.0,19282.0,11851.0,12295.0,6081.0,18.3,0.0,12.5,12.0,3.4,1.2,21.6,8.5,2.2,19.7,0.7,100.0,58.0,69.8,37.0,18.3,2025-06-16,Summer,avg,APXMIDP,103.25,1456.85,103.25,0.0,103.25,0.10325,Elexon BMRS Market Index Data,APXMIDP
2025-06-16 08:30:00,5618.0,0.0,4169.0,3915.0,1187.0,387.0,7172.0,2826.0,632.0,7260.0,148.0,33314.0,99.0,19892.0,11685.0,12897.0,5618.0,16.9,0.0,12.5,11.8,3.6,1.2,21.5,8.5,1.9,21.8,0.4,100.0,59.7,71.6,38.7,16.9,2025-06-16,Summer,avg,APXMIDP,100.04,1739.4,100.04,0.0,100.04,0.10004,Elexon BMRS Market Index Data,APXMIDP
2025-06-16 09:00:00,5403.0,0.0,4164.0,3822.0,1230.0,228.0,7186.0,2820.0,603.0,7577.0,168.0,33201.0,96.0,20009.0,11447.0,13025.0,5403.0,16.3,0.0,12.5,11.5,3.7,0.7,21.6,8.5,1.8,22.8,0.5,100.0,60.3,72.0,39.2,16.3,2025-06-16,Summer,avg,APXMIDP,97.98,1661.05,97.98,0.0,97.98,0.09798,Elexon BMRS Market Index Data,APXMIDP
2025-06-16 09:30:00,5286.0,0.0,4166.0,3908.0,1258.0,188.0,7170.0,2836.0,502.0,8453.0,148.0,33915.0,92.0,20957.0,11500.0,13955.0,5286.0,15.6,0.0,12.3,11.5,3.7,0.6,21.1,8.4,1.5,24.9,0.4,100.0,61.8,72.5,41.1,15.6,2025-06-16,Summer,avg,APXMIDP,95.31,1528.05,95.31,0.0,95.31,0.09531,Elexon BMRS Market Index Data,APXMIDP
2025-06-16 10:00:00,5137.0,0.0,4163.0,3994.0,1272.0,152.0,6776.0,2839.0,497.0,9120.0,148.0,34098.0,90.0,21688.0,11577.0,14686.0,5137.0,15.1,0.0,12.2,11.7,3.7,0.4,19.9,8.3,1.5,26.7,0.4,100.0,63.6,74.1,43.1,15.1,2025-06-16,Summer,avg,APXMIDP,94.29,1738.9,94.29,0.0,94.29,0.09429000000000001,Elexon BMRS Market Index Data,APXMIDP
2025-06-16 10:30:00,4592.0,0.0,4160.0,3962.0,1276.0,277.0,6756.0,2840.0,511.0,9327.0,182.0,33883.0,84.0,22024.0,11696.0,15024.0,4592.0,13.6,0.0,12.3,11.7,3.8,0.8,19.9,8.4,1.5,27.5,0.5,100.0,65.0,77.2,44.3,13.6,2025-06-16,Summer,avg,APXMIDP,94.16,2014.7,94.16,0.0,94.16,0.09416,Elexon BMRS Market Index Data,APXMIDP
2025-06-16 11:00:00,4099.0,0.0,4156.0,4042.0,1281.0,247.0,6754.0,2844.0,496.0,10068.0,148.0,34135.0,77.0,22786.0,11693.0,15786.0,4099.0,12.0,0.0,12.2,11.8,3.8,0.7,19.8,8.3,1.5,29.5,0.4,100.0,66.8,79.9,46.2,12.0,2025-06-16,Summer,avg,APXMIDP,88.39,2105.55,88.39,0.0,88.39,0.08839,Elexon BMRS Market Index Data,APXMIDP
2025-06-16 11:30:00,3595.0,0.0,4162.0,4332.0,1299.0,109.0,6756.0,2838.0,468.0,10447.0,128.0,34134.0,71.0,23315.0,11814.0,16315.0,3595.0,10.5,0.0,12.2,12.7,3.8,0.3,19.8,8.3,1.4,30.6,0.4,100.0,68.3,81.6,47.8,10.5,2025-06-16,Summer,avg,APXMIDP,87.15,2278.55,87.15,0.0,87.15,0.08715,Elexon BMRS Market Index Data,APXMIDP
2025-06-16 12:00:00,2895.0,0.0,4159.0,4859.0,1321.0,105.0,6758.0,2835.0,576.0,10743.0,0.0,34251.0,64.0,24022.0,12292.0,17028.0,2895.0,8.5,0.0,12.1,14.2,3.9,0.3,19.7,8.3,1.7,31.4,0.0,100.0,70.1,85.6,49.7,8.5,2025-06-16,Summer,avg,APXMIDP,79.0,2667.8,79.0,0.0,79.0,0.079,Elexon BMRS Market Index Data,APXMIDP
2025-06-16 12:30:00,2541.0,0.0,4160.0,5304.0,1340.0,124.0,6758.0,2772.0,457.0,11318.0,0.0,34774.0,58.0,25018.0,12652.0,18086.0,2541.0,7.3,0.0,12.0,15.3,3.9,0.4,19.4,8.0,1.3,32.5,0.0,100.0,71.9,88.2,52.0,7.3,2025-06-16,Summer,avg,APXMIDP,57.35,2855.85,57.35,0.0,57.35,0.05735,Elexon BMRS Market Index Data,APXMIDP
2025-06-16 13:00:00,2514.0,0.0,4157.0,5522.0,1355.0,111.0,6758.0,2363.0,538.0,11307.0,0.0,34625.0,57.0,24815.0,12471.0,18295.0,2514.0,7.3,0.0,12.0,15.9,3.9,0.3,19.5,6.8,1.6,32.7,0.0,100.0,71.7,87.8,52.8,7.3,2025-06-16,Summer,avg,APXMIDP,52.53,3392.7,52.53,0.0,52.53,0.05253,Elexon BMRS Market Index Data,APXMIDP
2025-06-16 13:30:00,2528.0,0.0,4144.0,5703.0,1365.0,98.0,6776.0,1845.0,549.0,10903.0,0.0,33911.0,57.0,24058.0,12040.0,18069.0,2528.0,7.5,0.0,12.2,16.8,4.0,0.3,20.0,5.4,1.6,32.2,0.0,100.0,70.9,86.7,53.3,7.5,2025-06-16,Summer,avg,APXMIDP,55.06,3851.55,55.06,0.0,55.06,0.055060000000000005,Elexon BMRS Market Index Data,APXMIDP
2025-06-16 14:00:00,2478.0,0.0,4173.0,5791.0,1374.0,81.0,7148.0,1863.0,430.0,10584.0,0.0,33922.0,55.0,23866.0,12150.0,17830.0,2478.0,7.3,0.0,12.3,17.1,4.1,0.2,21.1,5.5,1.3,31.2,0.0,100.0,70.4,88.2,52.6,7.3,2025-06-16,Summer,avg,APXMIDP,42.32,3740.4,42.32,0.0,42.32,0.04232,Elexon BMRS Market Index Data,APXMIDP
2025-06-16 14:30:00,2457.0,0.0,4229.0,6092.0,1389.0,85.0,7148.0,1909.0,441.0,9888.0,0.0,33638.0,56.0,23592.0,12578.0,17454.0,2457.0,7.3,0.0,12.6,18.1,4.1,0.3,21.2,5.7,1.3,29.4,0.0,100.0,70.1,88.7,51.9,7.3,2025-06-16,Summer,avg,APXMIDP,41.69,3185.05,41.69,0.0,41.69,0.04169,Elexon BMRS Market Index Data,APXMIDP
2025-06-16 15:00:00,2821.0,0.0,4276.0,6603.0,1406.0,86.0,6500.0,1959.0,445.0,8913.0,0.0,33009.0,59.0,23243.0,13164.0,17008.0,2821.0,8.5,0.0,13.0,20.0,4.3,0.3,19.7,5.9,1.3,27.0,0.0,100.0,70.4,86.7,51.5,8.5,2025-06-16,Summer,avg,APXMIDP,47.73,3719.5,47.73,0.0,47.73,0.047729999999999995,Elexon BMRS Market Index Data,APXMIDP
2025-06-16 15:30:00,3328.0,0.0,4301.0,6895.0,1423.0,96.0,6440.0,2057.0,555.0,7859.0,0.0,32954.0,66.0,22631.0,13593.0,16273.0,3328.0,10.1,0.0,13.1,20.9,4.3,0.3,19.5,6.2,1.7,23.8,0.0,100.0,68.7,83.7,49.4,10.1,2025-06-16,Summer,avg,APXMIDP,49.82,3556.7,49.82,0.0,49.82,0.04982,Elexon BMRS Market Index Data,APXMIDP
2025-06-16 16:00:00,4455.0,0.0,4334.0,6956.0,1448.0,114.0,5250.0,2774.0,761.0,6750.0,0.0,32842.0,76.0,22376.0,14385.0,15268.0,4455.0,13.6,0.0,13.2,21.2,4.4,0.3,16.0,8.4,2.3,20.6,0.0,100.0,68.1,79.3,46.5,13.6,2025-06-16,Summer,avg,APXMIDP,62.81,3024.5,62.81,0.0,62.81,0.06281,Elexon BMRS Market Index Data,APXMIDP
2025-06-16 16:30:00,5598.0,0.0,4361.0,6903.0,1489.0,130.0,5154.0,3046.0,662.0,5523.0,0.0,32866.0,89.0,21452.0,14618.0,14045.0,5598.0,17.0,0.0,13.3,21.0,4.5,0.4,15.7,9.3,2.0,16.8,0.0,100.0,65.3,75.7,42.7,17.0,2025-06-16,Summer,avg,APXMIDP,67.29,3554.6,67.29,0.0,67.29,0.06729,Elexon BMRS Market Index Data,APXMIDP
2025-06-16 17:00:00,7105.0,0.0,4361.0,7155.0,1531.0,281.0,3906.0,3072.0,1263.0,4358.0,0.0,33032.0,111.0,20758.0,15069.0,13325.0,7105.0,21.5,0.0,13.2,21.7,4.6,0.9,11.8,9.3,3.8,13.2,0.0,100.0,62.8,69.5,40.3,21.5,2025-06-16,Summer,avg,APXMIDP,84.28,4005.55,84.28,0.0,84.28,0.08428000000000001,Elexon BMRS Market Index Data,APXMIDP
2025-06-16 17:30:00,8257.0,0.0,4359.0,7663.0,1562.0,344.0,3724.0,3063.0,1205.0,3234.0,0.0,33411.0,122.0,20225.0,15542.0,12803.0,8257.0,24.7,0.0,13.0,22.9,4.7,1.0,11.1,9.2,3.6,9.7,0.0,100.0,60.5,67.4,38.3,24.7,2025-06-16,Summer,avg,APXMIDP,87.14,4096.1,87.14,0.0,87.14,0.08714,Elexon BMRS Market Index Data,APXMIDP
2025-06-16 18:00:00,8416.0,0.0,4356.0,8429.0,1585.0,504.0,3060.0,3078.0,2152.0,2276.0,0.0,33856.0,131.0,20228.0,16505.0,12794.0,8416.0,24.9,0.0,12.9,24.9,4.7,1.5,9.0,9.1,6.4,6.7,0.0,100.0,59.7,65.7,37.8,24.9,2025-06-16,Summer,avg,APXMIDP,103.85,3380.2,103.85,0.0,103.85,0.10385,Elexon BMRS Market Index Data,APXMIDP
2025-06-16 18:30:00,8774.0,0.0,4355.0,8456.0,1608.0,508.0,3046.0,3086.0,2133.0,1335.0,0.0,33301.0,137.0,19348.0,16577.0,11907.0,8774.0,26.3,0.0,13.1,25.4,4.8,1.5,9.1,9.3,6.4,4.0,0.0,100.0,58.1,65.0,35.8,26.3,2025-06-16,Summer,avg,APXMIDP,105.89,3399.05,105.89,0.0,105.89,0.10589,Elexon BMRS Market Index Data,APXMIDP
2025-06-16 19:00:00,8779.0,0.0,4361.0,8568.0,1629.0,445.0,3710.0,3071.0,1547.0,672.0,0.0,32782.0,134.0,18746.0,16506.0,11314.0,8779.0,26.8,0.0,13.3,26.1,5.0,1.4,11.3,9.4,4.7,2.0,0.0,100.0,57.2,66.2,34.5,26.8,2025-06-16,Summer,avg,APXMIDP,100.03,3131.55,100.03,0.0,100.03,0.10003000000000001,Elexon BMRS Market Index Data,APXMIDP
2025-06-16 19:30:00,8858.0,0.0,4376.0,8657.0,1652.0,394.0,3742.0,3084.0,1049.0,211.0,0.0,32023.0,133.0,18374.0,16567.0,10914.0,8858.0,27.7,0.0,13.7,27.0,5.2,1.2,11.7,9.6,3.3,0.7,0.0,100.0,57.4,67.5,34.1,27.7,2025-06-16,Summer,avg,APXMIDP,99.8,3061.75,99.8,0.0,99.8,0.0998,Elexon BMRS Market Index Data,APXMIDP
2025-06-16 20:00:00,9050.0,0.0,4433.0,8957.0,1705.0,369.0,3414.0,3077.0,1005.0,14.0,0.0,32024.0,135.0,18555.0,16875.0,11045.0,9050.0,28.3,0.0,13.8,28.0,5.3,1.2,10.7,9.6,3.1,0.0,0.0,100.0,57.9,67.4,34.5,28.3,2025-06-16,Summer,avg,APXMIDP,99.59,2623.55,99.59,0.0,99.59,0.09959,Elexon BMRS Market Index Data,APXMIDP
2025-06-16 20:30:00,8720.0,0.0,4488.0,9089.0,1814.0,336.0,3356.0,3075.0,831.0,0.0,0.0,31709.0,130.0,18802.0,16990.0,11239.0,8720.0,27.5,0.0,14.2,28.7,5.7,1.1,10.6,9.7,2.6,0.0,0.0,100.0,59.3,68.7,35.4,27.5,2025-06-16,Summer,avg,APXMIDP,96.8,2422.3,96.8,0.0,96.8,0.0968,Elexon BMRS Market Index Data,APXMIDP
2025-06-16 21:00:00,8147.0,0.0,4543.0,9333.0,1946.0,251.0,3642.0,3075.0,329.0,0.0,0.0,31266.0,119.0,19148.0,17204.0,11530.0,8147.0,26.1,0.0,14.5,29.9,6.2,0.8,11.6,9.8,1.1,0.0,0.0,100.0,61.2,72.2,36.9,26.1,2025-06-16,Summer,avg,APXMIDP,94.0,2797.5,94.0,0.0,94.0,0.094,Elexon BMRS Market Index Data,APXMIDP
2025-06-16 21:30:00,6963.0,0.0,4603.0,9492.0,2060.0,243.0,3662.0,3077.0,296.0,0.0,0.0,30396.0,107.0,19475.0,17416.0,11795.0,6963.0,22.9,0.0,15.1,31.2,6.8,0.8,12.0,10.1,1.0,0.0,0.0,100.0,64.1,76.1,38.8,22.9,2025-06-16,Summer,avg,APXMIDP,90.12,3093.05,90.12,0.0,90.12,0.09012,Elexon BMRS Market Index Data,APXMIDP
2025-06-16 22:00:00,5305.0,0.0,4661.0,9164.0,2140.0,222.0,3792.0,3076.0,367.0,0.0,0.0,28727.0,93.0,19263.0,17124.0,11526.0,5305.0,18.5,0.0,16.2,31.9,7.4,0.8,13.2,10.7,1.3,0.0,0.0,100.0,67.1,80.2,40.1,18.5,2025-06-16,Summer,avg,APXMIDP,73.42,1790.75,73.42,0.0,73.42,0.07342,Elexon BMRS Market Index Data,APXMIDP
2025-06-16 22:30:00,4072.0,0.0,4703.0,9259.0,2177.0,214.0,3946.0,3080.0,316.0,0.0,0.0,27767.0,80.0,19433.0,17257.0,11650.0,4072.0,14.7,0.0,16.9,33.3,7.8,0.8,14.2,11.1,1.1,0.0,0.0,100.0,70.0,84.6,42.0,14.7,2025-06-16,Summer,avg,APXMIDP,67.38,2035.9,67.38,0.0,67.38,0.06738,Elexon BMRS Market Index Data,APXMIDP
2025-06-16 23:00:00,4173.0,0.0,4714.0,9522.0,2180.0,186.0,3802.0,3084.0,331.0,0.0,0.0,27992.0,78.0,19686.0,17507.0,11888.0,4173.0,14.9,0.0,16.8,34.0,7.8,0.7,13.6,11.0,1.2,0.0,0.0,100.0,70.3,84.6,42.5,14.9,2025-06-16,Summer,avg,APXMIDP,72.16,1766.75,72.16,0.0,72.16,0.07216,Elexon BMRS Market Index Data,APXMIDP
2025-06-16 23:30:00,3862.0,0.0,4719.0,9530.0,2164.0,181.0,3784.0,3080.0,226.0,0.0,0.0,27546.0,74.0,19674.0,17511.0,11875.0,3862.0,14.0,0.0,17.1,34.6,7.9,0.7,13.7,11.2,0.8,0.0,0.0,100.0,71.4,85.0,43.1,14.0,2025-06-16,Summer,avg,APXMIDP,62.89,2118.8,62.89,0.0,62.89,0.06289,Elexon BMRS Market Index Data,APXMIDP
2025-07-05 00:00:00,4488.0,0.0,4164.0,12542.0,4285.0,325.0,343.0,1487.0,376.0,0.0,0.0,28011.0,74.0,22803.0,18519.0,17152.0,4488.0,16.0,0.0,14.9,44.8,15.3,1.2,1.2,5.3,1.3,0.0,0.0,100.0,81.4,82.4,61.2,16.0,2025-07-05,Summer,top10,APXMIDP,17.08,2268.75,17.08,0.0,17.08,0.017079999999999998,Elexon BMRS Market Index Data,APXMIDP
2025-07-05 00:30:00,4671.0,0.0,4159.0,12369.0,4198.0,325.0,293.0,1267.0,424.0,0.0,0.0,27707.0,77.0,22318.0,18123.0,16892.0,4671.0,16.9,0.0,15.0,44.6,15.2,1.2,1.1,4.6,1.5,0.0,0.0,100.0,80.6,80.9,61.0,16.9,2025-07-05,Summer,top10,APXMIDP,18.48,2015.05,18.48,0.0,18.48,0.01848,Elexon BMRS Market Index Data,APXMIDP
2025-07-05 01:00:00,4699.0,0.0,4165.0,12579.0,4154.0,311.0,212.0,1187.0,401.0,0.0,0.0,27708.0,76.0,22396.0,18243.0,17044.0,4699.0,17.0,0.0,15.0,45.4,15.0,1.1,0.8,4.3,1.4,0.0,0.0,100.0,80.8,81.0,61.5,17.0,2025-07-05,Summer,top10,APXMIDP,21.37,2367.15,21.37,0.0,21.37,0.02137,Elexon BMRS Market Index Data,APXMIDP
2025-07-05 01:30:00,4439.0,0.0,4166.0,12794.0,4151.0,309.0,212.0,1181.0,333.0,0.0,0.0,27585.0,72.0,22601.0,18451.0,17254.0,4439.0,16.1,0.0,15.1,46.4,15.0,1.1,0.8,4.3,1.2,0.0,0.0,100.0,81.9,82.4,62.5,16.1,2025-07-05,Summer,top10,APXMIDP,17.1,2217.85,17.1,0.0,17.1,0.0171,Elexon BMRS Market Index Data,APXMIDP
2025-07-05 02:00:00,4332.0,0.0,4162.0,13048.0,4147.0,294.0,340.0,1193.0,297.0,0.0,0.0,27813.0,70.0,22844.0,18698.0,17489.0,4332.0,15.6,0.0,15.0,46.9,14.9,1.1,1.2,4.3,1.1,0.0,0.0,100.0,82.1,83.1,62.9,15.6,2025-07-05,Summer,top10,APXMIDP,13.4,2063.2,13.4,0.0,13.4,0.0134,Elexon BMRS Market Index Data,APXMIDP
2025-07-05 02:30:00,4009.0,0.0,4172.0,13313.0,4102.0,292.0,354.0,1164.0,244.0,0.0,0.0,27650.0,65.0,23043.0,18942.0,17707.0,4009.0,14.5,0.0,15.1,48.1,14.8,1.1,1.3,4.2,0.9,0.0,0.0,100.0,83.3,84.6,64.0,14.5,2025-07-05,Summer,top10,APXMIDP,14.03,1725.6,14.03,0.0,14.03,0.014029999999999999,Elexon BMRS Market Index Data,APXMIDP
2025-07-05 03:00:00,4269.0,0.0,4165.0,13200.0,4048.0,293.0,528.0,1107.0,281.0,0.0,0.0,27891.0,69.0,22813.0,18766.0,17541.0,4269.0,15.3,0.0,14.9,47.3,14.5,1.1,1.9,4.0,1.0,0.0,0.0,100.0,81.8,83.4,62.9,15.3,2025-07-05,Summer,top10,APXMIDP,13.31,1915.95,13.31,0.0,13.31,0.01331,Elexon BMRS Market Index Data,APXMIDP
2025-07-05 03:30:00,4241.0,0.0,4172.0,12910.0,4015.0,293.0,536.0,1117.0,261.0,0.0,0.0,27545.0,69.0,22507.0,18493.0,17218.0,4241.0,15.4,0.0,15.1,46.9,14.6,1.1,1.9,4.1,0.9,0.0,0.0,100.0,81.7,83.4,62.5,15.4,2025-07-05,Summer,top10,APXMIDP,11.42,1773.25,11.42,0.0,11.42,0.01142,Elexon BMRS Market Index Data,APXMIDP
2025-07-05 04:00:00,3961.0,0.0,4182.0,12636.0,3973.0,292.0,590.0,1191.0,315.0,7.0,0.0,27147.0,67.0,22281.0,18304.0,16908.0,3961.0,14.6,0.0,15.4,46.5,14.6,1.1,2.2,4.4,1.2,0.0,0.0,100.0,82.1,84.1,62.3,14.6,2025-07-05,Summer,top10,APXMIDP,16.54,1851.55,16.54,0.0,16.54,0.01654,Elexon BMRS Market Index Data,APXMIDP
2025-07-05 04:30:00,4080.0,0.0,4177.0,12350.0,3894.0,311.0,606.0,1102.0,396.0,117.0,0.0,27033.0,69.0,21951.0,17945.0,16672.0,4080.0,15.1,0.0,15.5,45.7,14.4,1.2,2.2,4.1,1.5,0.4,0.0,100.0,81.2,83.1,61.7,15.1,2025-07-05,Summer,top10,APXMIDP,17.79,1636.2,17.79,0.0,17.79,0.01779,Elexon BMRS Market Index Data,APXMIDP
2025-07-05 05:00:00,4291.0,0.0,4175.0,12117.0,3819.0,332.0,900.0,1158.0,631.0,384.0,0.0,27807.0,73.0,21985.0,17790.0,16652.0,4291.0,15.4,0.0,15.0,43.6,13.7,1.2,3.2,4.2,2.3,1.4,0.0,100.0,79.1,81.2,59.9,15.4,2025-07-05,Summer,top10,APXMIDP,16.26,2010.45,16.26,0.0,16.26,0.01626,Elexon BMRS Market Index Data,APXMIDP
2025-07-05 05:30:00,4181.0,0.0,4181.0,12359.0,3791.0,318.0,930.0,1105.0,939.0,754.0,0.0,28558.0,73.0,22508.0,18005.0,17222.0,4181.0,14.6,0.0,14.6,43.3,13.3,1.1,3.3,3.9,3.3,2.6,0.0,100.0,78.8,80.9,60.3,14.6,2025-07-05,Summer,top10,APXMIDP,23.84,2385.9,23.84,0.0,23.84,0.02384,Elexon BMRS Market Index Data,APXMIDP
2025-07-05 06:00:00,3315.0,0.0,4175.0,12657.0,3791.0,320.0,1168.0,864.0,370.0,1293.0,0.0,27953.0,55.0,23100.0,18052.0,18061.0,3315.0,11.9,0.0,14.9,45.3,13.6,1.1,4.2,3.1,1.3,4.6,0.0,100.0,82.6,85.9,64.6,11.9,2025-07-05,Summer,top10,APXMIDP,0.14,1781.7,0.14,0.0,0.14,0.00014000000000000001,Elexon BMRS Market Index Data,APXMIDP
